benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_70,MFGP,42,0.0,0.011725452426430045,25,249,255.3
cell_70,MFGP,43,0.0,0.0,25,249,238.1
cell_70,MFGP,44,0.0,0.13760966687170129,25,249,218.8
cell_70,MFGP,45,0.0,0.16705987568389957,25,249,235.9
cell_70,MFGP,46,0.0,0.11165989510829046,25,249,199.5
cell_70,MFGP,47,0.0,0.011725452426430045,25,249,249.1
cell_70,MFGP,48,0.0,0.0681775874906923,25,249,215.1
cell_70,MFGP,49,0.0,0.0193535724691637,25,249,212.0
cell_70,MFGP,50,0.0,0.0,25,249,224.2
cell_70,MFGP,51,0.0,0.07942417473318393,25,249,213.4
cell_70,DKL,42,0.0,0.009418806047460213,25,249,755.3
cell_70,DKL,43,0.0,0.0,25,249,705.2
cell_70,DKL,44,0.0,0.04064958399430196,25,249,709.2
cell_70,DKL,45,0.0,0.10024806565443947,25,249,714.6
cell_70,DKL,46,0.0,0.10478042345171354,25,249,700.6
cell_70,DKL,47,0.0,0.009418806047460213,25,249,710.2
cell_70,DKL,48,0.0,0.007961976755479253,25,249,695.3
cell_70,DKL,49,0.0,0.0451583357613819,25,249,784.8
cell_70,DKL,50,0.0,0.0,25,249,700.3
cell_70,DKL,51,0.0,0.04777860511293097,25,249,759.3
cell_70,SparseMFGP,42,0.0,0.011725452426430045,25,249,966.3
cell_70,SparseMFGP,43,0.0,0.0,25,249,937.3
cell_70,SparseMFGP,44,0.0,0.2582971823842353,25,249,989.5
cell_70,SparseMFGP,45,0.0,0.0750368254071024,25,249,974.4
cell_70,SparseMFGP,46,0.0,0.0451583357613819,25,249,950.9
cell_70,SparseMFGP,47,0.0,0.011725452426430045,25,249,977.3
cell_70,SparseMFGP,48,0.0,0.007961976755479253,25,249,954.5
cell_70,SparseMFGP,49,0.0,0.07634527393786308,25,249,992.8
cell_70,SparseMFGP,50,0.0,0.0,25,249,1040.7
cell_70,SparseMFGP,51,0.0,0.14774677069506867,25,249,947.4
cell_70,Progressive,42,0.0,0.004036631163197239,25,249,48.8
cell_70,Progressive,43,0.0,0.0,25,249,48.3
cell_70,Progressive,44,0.0,0.02386906881629911,25,249,48.9
cell_70,Progressive,45,0.0,0.0193535724691637,25,249,49.2
cell_70,Progressive,46,0.0,0.0193535724691637,25,249,48.7
cell_70,Progressive,47,0.0,0.004036631163197239,25,249,49.2
cell_70,Progressive,48,0.0,0.004036631163197239,25,249,47.9
cell_70,Progressive,49,0.0,0.0193535724691637,25,249,47.4
cell_70,Progressive,50,0.0,0.0,25,249,47.8
cell_70,Progressive,51,0.0,0.0165916669364498,25,249,50.5
cell_70,KnowledgeDistillation,42,0.0,0.004036631163197239,25,249,86.2
cell_70,KnowledgeDistillation,43,0.0,0.0,25,249,87.3
cell_70,KnowledgeDistillation,44,0.0,0.017421250283272294,25,249,85.0
cell_70,KnowledgeDistillation,45,0.0,0.0193535724691637,25,249,85.0
cell_70,KnowledgeDistillation,46,0.0,0.0193535724691637,25,249,84.1
cell_70,KnowledgeDistillation,47,0.0,0.004036631163197239,25,249,84.9
cell_70,KnowledgeDistillation,48,0.0,0.004036631163197239,25,249,85.3
cell_70,KnowledgeDistillation,49,0.0,0.0193535724691637,25,249,83.2
cell_70,KnowledgeDistillation,50,0.0,0.0,25,249,83.5
cell_70,KnowledgeDistillation,51,0.0,0.0165916669364498,25,249,81.6
cell_70,PseudoLabeling,42,0.0,0.004036631163197239,25,249,93.4
cell_70,PseudoLabeling,43,0.0,0.0,25,249,92.9
cell_70,PseudoLabeling,44,0.0,0.017421250283272294,25,249,95.7
cell_70,PseudoLabeling,45,0.0,0.0193535724691637,25,249,79.7
cell_70,PseudoLabeling,46,0.0,0.0193535724691637,25,249,94.6
cell_70,PseudoLabeling,47,0.0,0.004036631163197239,25,249,89.7
cell_70,PseudoLabeling,48,0.0,0.004036631163197239,25,249,93.5
cell_70,PseudoLabeling,49,0.0,0.0193535724691637,25,249,94.0
cell_70,PseudoLabeling,50,0.0,0.0,25,249,91.2
cell_70,PseudoLabeling,51,0.0,0.0165916669364498,25,249,90.9
