benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_93,MFGP,42,0.08919437340153435,0.09364579623814287,25,249,104.9
cell_93,MFGP,43,0.0,0.0,25,249,94.0
cell_93,MFGP,44,0.36476982097186716,0.3948068082488911,25,249,96.3
cell_93,MFGP,45,0.08919437340153435,0.14607141700929085,25,249,65.3
cell_93,MFGP,46,0.42519181585677746,0.5626901971575641,25,249,83.3
cell_93,MFGP,47,0.08919437340153435,0.09202709702483068,25,249,93.8
cell_93,MFGP,48,0.08919437340153435,0.09202709702483068,25,249,100.0
cell_93,MFGP,49,0.0,0.0451583357613819,25,249,95.1
cell_93,MFGP,50,0.0,0.0,25,249,104.4
cell_93,MFGP,51,0.08919437340153435,0.30763445994798516,25,249,96.5
cell_93,DKL,42,0.0,0.05834398976982079,25,249,566.0
cell_93,DKL,43,0.0,0.0,25,249,563.4
cell_93,DKL,44,0.0,0.017421250283272294,25,249,405.3
cell_93,DKL,45,0.08919437340153435,0.23461426397746682,25,249,381.4
cell_93,DKL,46,0.0,0.1528692792471964,25,249,567.0
cell_93,DKL,47,0.0,0.06963441678267326,25,249,564.5
cell_93,DKL,48,0.0,0.092255738288711,25,249,564.8
cell_93,DKL,49,0.0,0.13492869629965315,25,249,561.5
cell_93,DKL,50,0.0,0.0,25,249,566.5
cell_93,DKL,51,0.0,0.2096080589638159,25,249,562.4
cell_93,SparseMFGP,42,0.0,0.08306962025316439,25,249,744.8
cell_93,SparseMFGP,43,0.0,0.0,25,249,747.5
cell_93,SparseMFGP,44,0.08919437340153435,0.2745657839360284,25,249,687.7
cell_93,SparseMFGP,45,0.0,0.14580095934906645,25,249,483.0
cell_93,SparseMFGP,46,0.08919437340153435,0.35567947597310734,25,249,536.0
cell_93,SparseMFGP,47,0.0,0.06425224189841026,25,249,516.2
cell_93,SparseMFGP,48,0.08919437340153435,0.09040839781151852,25,249,741.1
cell_93,SparseMFGP,49,0.0,0.08493786892852875,25,249,683.9
cell_93,SparseMFGP,50,0.0,0.0,25,249,666.5
cell_93,SparseMFGP,51,0.08919437340153435,0.3029267430692689,25,249,467.4
cell_93,Progressive,42,0.0,0.03968848133639788,25,249,28.3
cell_93,Progressive,43,0.0,0.0,25,249,27.9
cell_93,Progressive,44,0.0,0.05952091898949976,25,249,28.8
cell_93,Progressive,45,0.0,0.03011792223768964,25,249,28.5
cell_93,Progressive,46,0.0,0.06145324117539117,25,249,27.9
cell_93,Progressive,47,0.0,0.028398054323545394,25,249,27.8
cell_93,Progressive,48,0.0,0.047215432678299536,25,249,28.5
cell_93,Progressive,49,0.0,0.0193535724691637,25,249,28.5
cell_93,Progressive,50,0.0,0.0,25,249,27.7
cell_93,Progressive,51,0.0,0.050260610573343,25,249,27.8
cell_93,KnowledgeDistillation,42,0.0,0.03968848133639788,25,249,50.0
cell_93,KnowledgeDistillation,43,0.0,0.0,25,249,49.7
cell_93,KnowledgeDistillation,44,0.0,0.09135533685130605,25,249,49.0
cell_93,KnowledgeDistillation,45,0.0,0.10643959014535888,25,249,48.9
cell_93,KnowledgeDistillation,46,0.0,0.08398013856065242,25,249,49.6
cell_93,KnowledgeDistillation,47,0.0,0.05866772961248323,25,249,49.6
cell_93,KnowledgeDistillation,48,0.0,0.050452831104923886,25,249,48.9
cell_93,KnowledgeDistillation,49,0.0,0.07128683889626268,25,249,48.8
cell_93,KnowledgeDistillation,50,0.0,0.0,25,249,49.6
cell_93,KnowledgeDistillation,51,0.0,0.07084506890262945,25,249,49.7
cell_93,PseudoLabeling,42,0.0,0.07355976237495532,25,249,57.0
cell_93,PseudoLabeling,43,0.0,0.0,25,249,57.0
cell_93,PseudoLabeling,44,0.0,0.09135533685130605,25,249,57.9
cell_93,PseudoLabeling,45,0.08919437340153435,0.11377836770371302,25,249,57.9
cell_93,PseudoLabeling,46,0.0,0.05763580886399664,25,249,56.9
cell_93,PseudoLabeling,47,0.0,0.043613826928679926,25,249,57.5
cell_93,PseudoLabeling,48,0.0,0.050452831104923886,25,249,55.0
cell_93,PseudoLabeling,49,0.0,0.1013946442638693,25,249,57.1
cell_93,PseudoLabeling,50,0.0,0.0,25,249,44.4
cell_93,PseudoLabeling,51,0.0,0.07084506890262945,25,249,31.8
