benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_57,MFGP,42,0.08919437340153435,0.09057026773284974,25,249,212.6
cell_57,MFGP,43,0.0,0.0,25,249,187.2
cell_57,MFGP,44,0.32736572890025584,0.3741528807450331,25,249,203.5
cell_57,MFGP,45,0.15281329923273657,0.3876494598940286,25,249,201.5
cell_57,MFGP,46,0.32736572890025584,0.3559054194049661,25,249,205.1
cell_57,MFGP,47,0.08919437340153435,0.09218896694616192,25,249,214.8
cell_57,MFGP,48,0.08919437340153435,0.09073213765418095,25,249,188.8
cell_57,MFGP,49,0.15281329923273657,0.28072088769464804,25,249,228.3
cell_57,MFGP,50,0.0,0.0,25,249,205.2
cell_57,MFGP,51,0.15281329923273657,0.3526214833759586,25,249,200.8
cell_57,DKL,42,0.08919437340153435,0.09914937356340431,25,249,757.4
cell_57,DKL,43,0.0,0.0,25,249,703.6
cell_57,DKL,44,0.0,0.21557701231290485,25,249,735.5
cell_57,DKL,45,0.0,0.2124913669375283,25,249,709.4
cell_57,DKL,46,0.0,0.21421797943172824,25,249,759.0
cell_57,DKL,47,0.08919437340153435,0.10546230049532185,25,249,718.5
cell_57,DKL,48,0.08919437340153435,0.09882563372074184,25,249,699.8
cell_57,DKL,49,0.0,0.18702383264808362,25,249,797.9
cell_57,DKL,50,0.0,0.0,25,249,702.2
cell_57,DKL,51,0.0,0.17322779414462494,25,249,741.7
cell_57,SparseMFGP,42,0.08919437340153435,0.09057026773284974,25,249,978.3
cell_57,SparseMFGP,43,0.0,0.0,25,249,934.0
cell_57,SparseMFGP,44,0.08919437340153435,0.3188506965802276,25,249,946.3
cell_57,SparseMFGP,45,0.0,0.22776109618310675,25,249,965.4
cell_57,SparseMFGP,46,0.0,0.14187561375678473,25,249,969.0
cell_57,SparseMFGP,47,0.08919437340153435,0.09040839781151852,25,249,1037.6
cell_57,SparseMFGP,48,0.08919437340153435,0.09057026773284974,25,249,1026.3
cell_57,SparseMFGP,49,0.08919437340153435,0.19916475120593014,25,249,975.7
cell_57,SparseMFGP,50,0.0,0.0,25,249,941.4
cell_57,SparseMFGP,51,0.08919437340153435,0.2148155492246422,25,249,980.7
cell_57,Progressive,42,0.0,0.0832314901744956,25,249,50.9
cell_57,Progressive,43,0.0,0.0,25,249,50.9
cell_57,Progressive,44,0.0,0.13992980241078254,25,249,52.6
cell_57,Progressive,45,0.0,0.05159266513429778,25,249,49.8
cell_57,Progressive,46,0.08919437340153435,0.10637281880280984,25,249,51.7
cell_57,Progressive,47,0.08919437340153435,0.0910558774968434,25,249,49.8
cell_57,Progressive,48,0.0,0.07125311599598544,25,249,51.4
cell_57,Progressive,49,0.0,0.11628667702634128,25,249,50.8
cell_57,Progressive,50,0.0,0.0,25,249,55.1
cell_57,Progressive,51,0.0,0.11330894493185255,25,249,56.4
cell_57,KnowledgeDistillation,42,0.08919437340153435,0.09089400757551218,25,249,87.3
cell_57,KnowledgeDistillation,43,0.0,0.0,25,249,100.9
cell_57,KnowledgeDistillation,44,0.15281329923273657,0.16539868561623872,25,249,101.3
cell_57,KnowledgeDistillation,45,0.0,0.09027957633245895,25,249,86.6
cell_57,KnowledgeDistillation,46,0.0,0.1289664875306202,25,249,97.7
cell_57,KnowledgeDistillation,47,0.1275575447570333,0.12755754475703326,25,249,92.8
cell_57,KnowledgeDistillation,48,0.1275575447570333,0.12755754475703326,25,249,87.9
cell_57,KnowledgeDistillation,49,0.0,0.12918231409239506,25,249,87.2
cell_57,KnowledgeDistillation,50,0.0,0.0,25,249,80.6
cell_57,KnowledgeDistillation,51,0.0,0.11330894493185255,25,249,80.3
cell_57,PseudoLabeling,42,0.08919437340153435,0.09089400757551218,25,249,90.2
cell_57,PseudoLabeling,43,0.0,0.0,25,249,90.1
cell_57,PseudoLabeling,44,0.0,0.13992980241078254,25,249,93.4
cell_57,PseudoLabeling,45,0.0,0.09027957633245895,25,249,92.1
cell_57,PseudoLabeling,46,0.0,0.1289664875306202,25,249,91.9
cell_57,PseudoLabeling,47,0.1275575447570333,0.12755754475703326,25,249,92.8
cell_57,PseudoLabeling,48,0.08919437340153435,0.09413140600213653,25,249,93.4
cell_57,PseudoLabeling,49,0.0,0.1098388584933144,25,249,92.8
cell_57,PseudoLabeling,50,0.0,0.0,25,249,86.7
cell_57,PseudoLabeling,51,0.0,0.11330894493185255,25,249,86.5
