benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_67,MFGP,42,0.08919437340153435,0.09057026773284974,25,249,207.5
cell_67,MFGP,43,0.0,0.0,25,249,198.1
cell_67,MFGP,44,0.3797953964194374,0.4065376563393655,25,249,206.3
cell_67,MFGP,45,0.3721227621483376,0.39282525062859475,25,249,211.6
cell_67,MFGP,46,0.3797953964194374,0.42071813590598567,25,249,219.4
cell_67,MFGP,47,0.08919437340153435,0.09057026773284974,25,249,204.5
cell_67,MFGP,48,0.08919437340153435,0.09057026773284974,25,249,199.2
cell_67,MFGP,49,0.2528772378516625,0.3328477235693393,25,249,220.2
cell_67,MFGP,50,0.0,0.0,25,249,210.9
cell_67,MFGP,51,0.15281329923273657,0.25389432052402633,25,249,180.7
cell_67,DKL,42,0.08919437340153435,0.09914937356340431,25,249,731.6
cell_67,DKL,43,0.0,0.0,25,249,791.8
cell_67,DKL,44,0.15281329923273657,0.23181931000248157,25,249,731.7
cell_67,DKL,45,0.15281329923273657,0.3537107330549168,25,249,709.9
cell_67,DKL,46,0.15281329923273657,0.3843581048269608,25,249,743.2
cell_67,DKL,47,0.08919437340153435,0.10190116222603501,25,249,686.9
cell_67,DKL,48,0.08919437340153435,0.10222490206869746,25,249,719.1
cell_67,DKL,49,0.15281329923273657,0.21237131341254134,25,249,719.7
cell_67,DKL,50,0.0,0.0,25,249,723.3
cell_67,DKL,51,0.0,0.12620458199790632,25,249,703.1
cell_67,SparseMFGP,42,0.08919437340153435,0.09057026773284974,25,249,1063.8
cell_67,SparseMFGP,43,0.0,0.0,25,249,980.7
cell_67,SparseMFGP,44,0.08919437340153435,0.27022227438030744,25,249,992.2
cell_67,SparseMFGP,45,0.0,0.10773454951600829,25,249,942.2
cell_67,SparseMFGP,46,0.0,0.08563930525429712,25,249,937.9
cell_67,SparseMFGP,47,0.08919437340153435,0.09057026773284974,25,249,937.7
cell_67,SparseMFGP,48,0.0,0.07946801450354478,25,249,1046.5
cell_67,SparseMFGP,49,0.0,0.08563930525429712,25,249,985.6
cell_67,SparseMFGP,50,0.0,0.0,25,249,968.5
cell_67,SparseMFGP,51,0.08919437340153435,0.1597393084916955,25,249,945.5
cell_67,Progressive,42,0.08919437340153435,0.0910558774968434,25,249,47.9
cell_67,Progressive,43,0.0,0.0,25,249,48.9
cell_67,Progressive,44,0.0,0.09780315538433278,25,249,46.7
cell_67,Progressive,45,0.0,0.09027957633245895,25,249,47.2
cell_67,Progressive,46,0.0,0.09973547757022418,25,249,50.2
cell_67,Progressive,47,0.0,0.0740049046586162,25,249,50.7
cell_67,Progressive,48,0.08919437340153435,0.09057026773284974,25,249,48.2
cell_67,Progressive,49,0.0,0.09672739486548583,25,249,54.8
cell_67,Progressive,50,0.0,0.0,25,249,47.0
cell_67,Progressive,51,0.0,0.07740080071654376,25,249,47.8
cell_67,KnowledgeDistillation,42,0.08919437340153435,0.09121774741817462,25,249,80.7
cell_67,KnowledgeDistillation,43,0.0,0.0,25,249,82.6
cell_67,KnowledgeDistillation,44,0.15281329923273657,0.16539868561623872,25,249,85.1
cell_67,KnowledgeDistillation,45,0.15281329923273657,0.19223199736691568,25,249,83.7
cell_67,KnowledgeDistillation,46,0.0,0.08383175779943207,25,249,83.0
cell_67,KnowledgeDistillation,47,0.1275575447570333,0.12755754475703326,25,249,82.2
cell_67,KnowledgeDistillation,48,0.0,0.09553360419566828,25,249,84.6
cell_67,KnowledgeDistillation,49,0.15281329923273657,0.16733100780213014,25,249,84.7
cell_67,KnowledgeDistillation,50,0.0,0.0,25,249,78.4
cell_67,KnowledgeDistillation,51,0.15281329923273657,0.18024350631832242,25,249,79.3
cell_67,PseudoLabeling,42,0.08919437340153435,0.09089400757551218,25,249,93.8
cell_67,PseudoLabeling,43,0.0,0.0,25,249,91.8
cell_67,PseudoLabeling,44,0.15281329923273657,0.16539868561623872,25,249,92.0
cell_67,PseudoLabeling,45,0.15281329923273657,0.19223199736691568,25,249,92.0
cell_67,PseudoLabeling,46,0.15281329923273657,0.16733100780213014,25,249,92.5
cell_67,PseudoLabeling,47,0.1275575447570333,0.12755754475703326,25,249,93.4
cell_67,PseudoLabeling,48,0.1275575447570333,0.12755754475703326,25,249,95.2
cell_67,PseudoLabeling,49,0.15281329923273657,0.16733100780213014,25,249,91.9
cell_67,PseudoLabeling,50,0.0,0.0,25,249,85.7
cell_67,PseudoLabeling,51,0.15281329923273657,0.16456910226941623,25,249,86.5
