benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_19,MFGP,42,0.0,0.049360209135938186,25,249,270.3
cell_19,MFGP,43,0.0,0.0,25,249,236.9
cell_19,MFGP,44,0.0,0.09204328401696348,25,249,213.7
cell_19,MFGP,45,0.0,0.11190269999028722,25,249,269.3
cell_19,MFGP,46,0.0,0.09247830943054117,25,249,266.3
cell_19,MFGP,47,0.0,0.0380697821230857,25,249,280.5
cell_19,MFGP,48,0.0,0.049360209135938186,25,249,239.8
cell_19,MFGP,49,0.0,0.0193535724691637,25,249,252.3
cell_19,MFGP,50,0.0,0.0,25,249,204.7
cell_19,MFGP,51,0.0,0.09655540807407108,25,249,223.6
cell_19,DKL,42,0.0,0.031797322671500976,25,249,663.9
cell_19,DKL,43,0.0,0.0,25,249,660.1
cell_19,DKL,44,0.0,0.04064958399430196,25,249,658.5
cell_19,DKL,45,0.0,0.07426794328077911,25,249,648.1
cell_19,DKL,46,0.0,0.05677250261689673,25,249,671.0
cell_19,DKL,47,0.0,0.024634578652594604,25,249,666.5
cell_19,DKL,48,0.0,0.023015879439282422,25,249,662.7
cell_19,DKL,49,0.0,0.05822933190887768,25,249,650.8
cell_19,DKL,50,0.0,0.0,25,249,669.2
cell_19,DKL,51,0.0,0.07166790766939644,25,249,664.3
cell_19,SparseMFGP,42,0.0,0.023015879439282422,25,249,846.2
cell_19,SparseMFGP,43,0.0,0.0,25,249,881.9
cell_19,SparseMFGP,44,0.0,0.2267595260448696,25,249,886.0
cell_19,SparseMFGP,45,0.0,0.11000072841464538,25,249,887.8
cell_19,SparseMFGP,46,0.0,0.06951975892173008,25,249,889.1
cell_19,SparseMFGP,47,0.0,0.023015879439282422,25,249,845.1
cell_19,SparseMFGP,48,0.0,0.023015879439282422,25,249,885.4
cell_19,SparseMFGP,49,0.0,0.08563930525429712,25,249,880.9
cell_19,SparseMFGP,50,0.0,0.0,25,249,877.4
cell_19,SparseMFGP,51,0.0,0.12936104546386454,25,249,889.6
cell_19,Progressive,42,0.0,0.011725452426430045,25,249,40.2
cell_19,Progressive,43,0.0,0.0,25,249,39.9
cell_19,Progressive,44,0.0,0.034255722101718865,25,249,40.5
cell_19,Progressive,45,0.0,0.036188044287610265,25,249,39.3
cell_19,Progressive,46,0.0,0.03242456861665948,25,249,40.7
cell_19,Progressive,47,0.0,0.01925240376833163,25,249,39.9
cell_19,Progressive,48,0.0,0.01925240376833163,25,249,40.4
cell_19,Progressive,49,0.0,0.039951519958561055,25,249,40.2
cell_19,Progressive,50,0.0,0.0,25,249,39.9
cell_19,Progressive,51,0.0,0.03718961442584716,25,249,42.0
cell_19,KnowledgeDistillation,42,0.0,0.011725452426430045,25,249,66.0
cell_19,KnowledgeDistillation,43,0.0,0.0,25,249,71.4
cell_19,KnowledgeDistillation,44,0.0,0.034255722101718865,25,249,67.5
cell_19,KnowledgeDistillation,45,0.0,0.036188044287610265,25,249,67.0
cell_19,KnowledgeDistillation,46,0.0,0.03242456861665948,25,249,65.8
cell_19,KnowledgeDistillation,47,0.0,0.01925240376833163,25,249,66.8
cell_19,KnowledgeDistillation,48,0.0,0.015488928097380835,25,249,66.1
cell_19,KnowledgeDistillation,49,0.0,0.036188044287610265,25,249,66.2
cell_19,KnowledgeDistillation,50,0.0,0.0,25,249,65.9
cell_19,KnowledgeDistillation,51,0.0,0.03718961442584716,25,249,61.9
cell_19,PseudoLabeling,42,0.0,0.011725452426430045,25,249,73.1
cell_19,PseudoLabeling,43,0.0,0.0,25,249,73.2
cell_19,PseudoLabeling,44,0.0,0.034255722101718865,25,249,72.3
cell_19,PseudoLabeling,45,0.0,0.039951519958561055,25,249,72.7
cell_19,PseudoLabeling,46,0.0,0.03242456861665948,25,249,72.9
cell_19,PseudoLabeling,47,0.0,0.01925240376833163,25,249,73.0
cell_19,PseudoLabeling,48,0.0,0.015488928097380835,25,249,73.1
cell_19,PseudoLabeling,49,0.0,0.039951519958561055,25,249,73.5
cell_19,PseudoLabeling,50,0.0,0.0,25,249,71.8
cell_19,PseudoLabeling,51,0.0,0.03718961442584716,25,249,72.2
