benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_92,MFGP,42,0.09303069053708435,0.09558014179805102,25,249,74.2
cell_92,MFGP,43,0.0,0.0,25,249,105.0
cell_92,MFGP,44,0.36476982097186716,0.3948068082488911,25,249,90.7
cell_92,MFGP,45,0.08919437340153435,0.15234387646087555,25,249,79.3
cell_92,MFGP,46,0.42519181585677746,0.5626901971575641,25,249,97.0
cell_92,MFGP,47,0.08919437340153435,0.09348392631681168,25,249,98.5
cell_92,MFGP,48,0.08919437340153435,0.09316018647414924,25,249,101.8
cell_92,MFGP,49,0.0,0.0451583357613819,25,249,87.0
cell_92,MFGP,50,0.0,0.0,25,249,97.6
cell_92,MFGP,51,0.08919437340153435,0.3137450494782387,25,249,97.9
cell_92,DKL,42,0.08919437340153435,0.09688319466476725,25,249,541.3
cell_92,DKL,43,0.0,0.0,25,249,535.9
cell_92,DKL,44,0.0,0.017421250283272294,25,249,489.8
cell_92,DKL,45,0.0,0.20198331121111018,25,249,416.5
cell_92,DKL,46,0.08919437340153435,0.16324311783051082,25,249,537.3
cell_92,DKL,47,0.08919437340153435,0.09526449545145506,25,249,523.0
cell_92,DKL,48,0.0,0.004036631163197239,25,249,536.5
cell_92,DKL,49,0.08919437340153435,0.36304455739367786,25,249,483.3
cell_92,DKL,50,0.0,0.0,25,249,643.0
cell_92,DKL,51,0.08919437340153435,0.2569691745713138,25,249,471.5
cell_92,SparseMFGP,42,0.08919437340153435,0.09040839781151852,25,249,775.4
cell_92,SparseMFGP,43,0.0,0.0,25,249,510.9
cell_92,SparseMFGP,44,0.08919437340153435,0.29055043866748625,25,249,858.3
cell_92,SparseMFGP,45,0.08919437340153435,0.16443016392027307,25,249,548.9
cell_92,SparseMFGP,46,0.08919437340153435,0.36196542458480296,25,249,762.5
cell_92,SparseMFGP,47,0.08919437340153435,0.09040839781151852,25,249,485.5
cell_92,SparseMFGP,48,0.08919437340153435,0.09057026773284974,25,249,675.3
cell_92,SparseMFGP,49,0.0,0.20361549958453298,25,249,504.9
cell_92,SparseMFGP,50,0.0,0.0,25,249,727.1
cell_92,SparseMFGP,51,0.08919437340153435,0.38174390559746146,25,249,464.6
cell_92,Progressive,42,0.0,0.039850351257729094,25,249,14.5
cell_92,Progressive,43,0.0,0.0,25,249,16.5
cell_92,Progressive,44,0.0,0.02779441440858112,25,249,15.4
cell_92,Progressive,45,0.0,0.028661092945708684,25,249,26.1
cell_92,Progressive,46,0.0,0.027204263653727728,25,249,16.3
cell_92,Progressive,47,0.0,0.009418806047460213,25,249,24.2
cell_92,Progressive,48,0.0,0.024634578652594604,25,249,26.6
cell_92,Progressive,49,0.0,0.0193535724691637,25,249,26.7
cell_92,Progressive,50,0.0,0.0,25,249,27.3
cell_92,Progressive,51,0.0,0.024442358121013828,25,249,26.5
cell_92,KnowledgeDistillation,42,0.0,0.039850351257729094,25,249,46.1
cell_92,KnowledgeDistillation,43,0.0,0.0,25,249,46.1
cell_92,KnowledgeDistillation,44,0.0,0.07534370379962632,25,249,45.2
cell_92,KnowledgeDistillation,45,0.0,0.04764034122179389,25,249,33.6
cell_92,KnowledgeDistillation,46,0.0,0.07406560587911513,25,249,46.0
cell_92,KnowledgeDistillation,47,0.0,0.007961976755479253,25,249,46.0
cell_92,KnowledgeDistillation,48,0.0,0.017107627310693017,25,249,38.3
cell_92,KnowledgeDistillation,49,0.0,0.0193535724691637,25,249,67.1
cell_92,KnowledgeDistillation,50,0.0,0.0,25,249,45.9
cell_92,KnowledgeDistillation,51,0.0,0.03196930946291541,25,249,45.9
cell_92,PseudoLabeling,42,0.0,0.039850351257729094,25,249,74.0
cell_92,PseudoLabeling,43,0.0,0.0,25,249,66.1
cell_92,PseudoLabeling,44,0.0,0.07518183387829509,25,249,53.8
cell_92,PseudoLabeling,45,0.0,0.04764034122179389,25,249,53.8
cell_92,PseudoLabeling,46,0.0,0.05362952831104893,25,249,59.1
cell_92,PseudoLabeling,47,0.0,0.026779355110233216,25,249,58.9
cell_92,PseudoLabeling,48,0.0,0.024634578652594604,25,249,53.9
cell_92,PseudoLabeling,49,0.0,0.0193535724691637,25,249,49.7
cell_92,PseudoLabeling,50,0.0,0.0,25,249,58.6
cell_92,PseudoLabeling,51,0.0,0.03213117938424664,25,249,55.6
