benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_62,MFGP,42,0.0,0.03430630645213487,25,249,223.5
cell_62,MFGP,43,0.0,0.0,25,249,245.4
cell_62,MFGP,44,0.0,0.13805480915536203,25,249,220.9
cell_62,MFGP,45,0.0,0.10854389912266442,25,249,181.5
cell_62,MFGP,46,0.0,0.13851681288916154,25,249,212.4
cell_62,MFGP,47,0.0,0.007961976755479253,25,249,241.6
cell_62,MFGP,48,0.0,0.03054283078118404,25,249,223.2
cell_62,MFGP,49,0.0,0.0193535724691637,25,249,217.9
cell_62,MFGP,50,0.0,0.0,25,249,221.6
cell_62,MFGP,51,0.0,0.0875581382800777,25,249,219.6
cell_62,DKL,42,0.0,0.004036631163197239,25,249,766.0
cell_62,DKL,43,0.0,0.0,25,249,723.3
cell_62,DKL,44,0.0,0.022803425167535262,25,249,701.3
cell_62,DKL,45,0.0,0.07634527393786308,25,249,761.6
cell_62,DKL,46,0.0,0.0709630990536001,25,249,694.1
cell_62,DKL,47,0.0,0.009418806047460213,25,249,719.0
cell_62,DKL,48,0.0,0.014800980931723185,25,249,754.1
cell_62,DKL,49,0.0,0.08914648688314018,25,249,749.8
cell_62,DKL,50,0.0,0.0,25,249,736.2
cell_62,DKL,51,0.0,0.030404566890047002,25,249,730.2
cell_62,SparseMFGP,42,0.0,0.015488928097380835,25,249,987.2
cell_62,SparseMFGP,43,0.0,0.0,25,249,983.5
cell_62,SparseMFGP,44,0.0,0.23407065082499637,25,249,933.9
cell_62,SparseMFGP,45,0.0,0.07478053136499463,25,249,960.4
cell_62,SparseMFGP,46,0.0,0.0451583357613819,25,249,969.9
cell_62,SparseMFGP,47,0.0,0.011725452426430045,25,249,943.0
cell_62,SparseMFGP,48,0.0,0.015488928097380835,25,249,965.7
cell_62,SparseMFGP,49,0.0,0.041448816730874846,25,249,949.1
cell_62,SparseMFGP,50,0.0,0.0,25,249,954.1
cell_62,SparseMFGP,51,0.0,0.09597537418930088,25,249,969.3
cell_62,Progressive,42,0.0,0.004036631163197239,25,249,50.6
cell_62,Progressive,43,0.0,0.0,25,249,50.7
cell_62,Progressive,44,0.0,0.02386906881629911,25,249,50.4
cell_62,Progressive,45,0.0,0.0193535724691637,25,249,52.0
cell_62,Progressive,46,0.0,0.0193535724691637,25,249,49.1
cell_62,Progressive,47,0.0,0.004036631163197239,25,249,51.5
cell_62,Progressive,48,0.0,0.004036631163197239,25,249,51.4
cell_62,Progressive,49,0.0,0.0193535724691637,25,249,51.2
cell_62,Progressive,50,0.0,0.0,25,249,51.0
cell_62,Progressive,51,0.0,0.0165916669364498,25,249,52.8
cell_62,KnowledgeDistillation,42,0.0,0.004036631163197239,25,249,88.2
cell_62,KnowledgeDistillation,43,0.0,0.0,25,249,88.2
cell_62,KnowledgeDistillation,44,0.0,0.017421250283272294,25,249,86.3
cell_62,KnowledgeDistillation,45,0.0,0.0193535724691637,25,249,86.4
cell_62,KnowledgeDistillation,46,0.0,0.0193535724691637,25,249,85.6
cell_62,KnowledgeDistillation,47,0.0,0.004036631163197239,25,249,91.1
cell_62,KnowledgeDistillation,48,0.0,0.004036631163197239,25,249,84.2
cell_62,KnowledgeDistillation,49,0.0,0.0193535724691637,25,249,85.7
cell_62,KnowledgeDistillation,50,0.0,0.0,25,249,78.5
cell_62,KnowledgeDistillation,51,0.0,0.0165916669364498,25,249,77.7
cell_62,PseudoLabeling,42,0.0,0.004036631163197239,25,249,94.5
cell_62,PseudoLabeling,43,0.0,0.0,25,249,89.8
cell_62,PseudoLabeling,44,0.0,0.017421250283272294,25,249,92.6
cell_62,PseudoLabeling,45,0.0,0.0193535724691637,25,249,93.8
cell_62,PseudoLabeling,46,0.0,0.0193535724691637,25,249,89.8
cell_62,PseudoLabeling,47,0.0,0.004036631163197239,25,249,91.3
cell_62,PseudoLabeling,48,0.0,0.004036631163197239,25,249,93.6
cell_62,PseudoLabeling,49,0.0,0.0193535724691637,25,249,91.8
cell_62,PseudoLabeling,50,0.0,0.0,25,249,82.9
cell_62,PseudoLabeling,51,0.0,0.0165916669364498,25,249,86.2
