benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_89,MFGP,42,0.0,0.011725452426430045,25,249,586.3
cell_89,MFGP,43,0.0,0.0,25,249,612.3
cell_89,MFGP,44,0.0,0.05881948266373108,25,249,574.6
cell_89,MFGP,45,0.0,0.11389909568670552,25,249,491.0
cell_89,MFGP,46,0.0,0.0878785058327123,25,249,484.1
cell_89,MFGP,47,0.0,0.011725452426430045,25,249,567.6
cell_89,MFGP,48,0.0,0.026779355110233216,25,249,534.0
cell_89,MFGP,49,0.0,0.0193535724691637,25,249,553.6
cell_89,MFGP,50,0.0,0.0,25,249,532.9
cell_89,MFGP,51,0.0,0.057301952151250925,25,249,503.2
cell_89,DKL,42,0.0,0.004036631163197239,25,249,875.9
cell_89,DKL,43,0.0,0.0,25,249,752.1
cell_89,DKL,44,0.0,0.06387791770533162,25,249,752.1
cell_89,DKL,45,0.0,0.058134907788101146,25,249,783.2
cell_89,DKL,46,0.0,0.0709630990536001,25,249,758.7
cell_89,DKL,47,0.0,0.009418806047460213,25,249,871.5
cell_89,DKL,48,0.0,0.007800106834148032,25,249,753.2
cell_89,DKL,49,0.0,0.0451583357613819,25,249,755.1
cell_89,DKL,50,0.0,0.0,25,249,765.3
cell_89,DKL,51,0.0,0.03871388951838282,25,249,789.3
cell_89,SparseMFGP,42,0.0,0.011725452426430045,25,249,1122.3
cell_89,SparseMFGP,43,0.0,0.0,25,249,1022.2
cell_89,SparseMFGP,44,0.0,0.19825693073046413,25,249,987.8
cell_89,SparseMFGP,45,0.0,0.10773454951600829,25,249,960.9
cell_89,SparseMFGP,46,0.0,0.08589559929640489,25,249,961.5
cell_89,SparseMFGP,47,0.0,0.011725452426430045,25,249,1024.1
cell_89,SparseMFGP,48,0.0,0.007961976755479253,25,249,986.4
cell_89,SparseMFGP,49,0.0,0.06354406099258599,25,249,1037.6
cell_89,SparseMFGP,50,0.0,0.0,25,249,1011.6
cell_89,SparseMFGP,51,0.0,0.13490509026945863,25,249,1130.3
cell_89,Progressive,42,0.0,0.004036631163197239,25,249,50.4
cell_89,Progressive,43,0.0,0.0,25,249,47.8
cell_89,Progressive,44,0.0,0.017421250283272294,25,249,48.9
cell_89,Progressive,45,0.0,0.0193535724691637,25,249,48.9
cell_89,Progressive,46,0.0,0.0193535724691637,25,249,48.4
cell_89,Progressive,47,0.0,0.004036631163197239,25,249,48.5
cell_89,Progressive,48,0.0,0.004036631163197239,25,249,49.6
cell_89,Progressive,49,0.0,0.0193535724691637,25,249,51.2
cell_89,Progressive,50,0.0,0.0,25,249,47.7
cell_89,Progressive,51,0.0,0.0165916669364498,25,249,50.8
cell_89,KnowledgeDistillation,42,0.0,0.004036631163197239,25,249,85.0
cell_89,KnowledgeDistillation,43,0.0,0.0,25,249,99.1
cell_89,KnowledgeDistillation,44,0.0,0.017421250283272294,25,249,87.2
cell_89,KnowledgeDistillation,45,0.0,0.0193535724691637,25,249,84.3
cell_89,KnowledgeDistillation,46,0.0,0.0193535724691637,25,249,84.4
cell_89,KnowledgeDistillation,47,0.0,0.004036631163197239,25,249,83.9
cell_89,KnowledgeDistillation,48,0.0,0.004036631163197239,25,249,85.4
cell_89,KnowledgeDistillation,49,0.0,0.0193535724691637,25,249,83.8
cell_89,KnowledgeDistillation,50,0.0,0.0,25,249,81.3
cell_89,KnowledgeDistillation,51,0.0,0.0165916669364498,25,249,81.2
cell_89,PseudoLabeling,42,0.0,0.004036631163197239,25,249,92.8
cell_89,PseudoLabeling,43,0.0,0.0,25,249,91.8
cell_89,PseudoLabeling,44,0.0,0.017421250283272294,25,249,93.8
cell_89,PseudoLabeling,45,0.0,0.0193535724691637,25,249,92.8
cell_89,PseudoLabeling,46,0.0,0.0193535724691637,25,249,92.5
cell_89,PseudoLabeling,47,0.0,0.004036631163197239,25,249,93.5
cell_89,PseudoLabeling,48,0.0,0.004036631163197239,25,249,92.8
cell_89,PseudoLabeling,49,0.0,0.0193535724691637,25,249,93.0
cell_89,PseudoLabeling,50,0.0,0.0,25,249,88.1
cell_89,PseudoLabeling,51,0.0,0.0165916669364498,25,249,89.0
