benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_21,MFGP,42,0.08919437340153435,0.09057026773284974,25,249,281.2
cell_21,MFGP,43,0.0,0.0,25,249,187.9
cell_21,MFGP,44,0.46707161125319696,0.4878685238542307,25,249,290.5
cell_21,MFGP,45,0.4619565217391305,0.46929462483947915,25,249,378.9
cell_21,MFGP,46,0.46707161125319696,0.47588003280563734,25,249,331.3
cell_21,MFGP,47,0.08919437340153435,0.09057026773284974,25,249,308.6
cell_21,MFGP,48,0.08919437340153435,0.09057026773284974,25,249,315.7
cell_21,MFGP,49,0.4619565217391305,0.47411025499908266,25,249,285.5
cell_21,MFGP,50,0.0,0.0,25,249,190.8
cell_21,MFGP,51,0.4619565217391305,0.4677197653965275,25,249,352.5
cell_21,DKL,42,0.08919437340153435,0.09882563372074184,25,249,696.1
cell_21,DKL,43,0.0,0.0,25,249,700.6
cell_21,DKL,44,0.4619565217391305,0.4922363138981514,25,249,704.6
cell_21,DKL,45,0.21483375959079287,0.4737683047902704,25,249,707.9
cell_21,DKL,46,0.4619565217391305,0.496421325822569,25,249,717.3
cell_21,DKL,47,0.08919437340153435,0.1035198614393472,25,249,707.1
cell_21,DKL,48,0.08919437340153435,0.10206303214736623,25,249,711.3
cell_21,DKL,49,0.21483375959079287,0.27793267829971796,25,249,722.1
cell_21,DKL,50,0.0,0.0,25,249,710.7
cell_21,DKL,51,0.0,0.23785436023611378,25,249,635.5
cell_21,SparseMFGP,42,0.08919437340153435,0.09057026773284974,25,249,919.6
cell_21,SparseMFGP,43,0.0,0.0,25,249,921.0
cell_21,SparseMFGP,44,0.08919437340153435,0.2709506890262979,25,249,927.0
cell_21,SparseMFGP,45,0.08919437340153435,0.18083298261516975,25,249,925.2
cell_21,SparseMFGP,46,0.08919437340153435,0.18454250164567684,25,249,929.1
cell_21,SparseMFGP,47,0.08919437340153435,0.09057026773284974,25,249,918.5
cell_21,SparseMFGP,48,0.08919437340153435,0.09057026773284974,25,249,918.6
cell_21,SparseMFGP,49,0.0,0.0451583357613819,25,249,845.7
cell_21,SparseMFGP,50,0.0,0.0,25,249,922.3
cell_21,SparseMFGP,51,0.15281329923273657,0.334343671425642,25,249,915.4
cell_21,Progressive,42,0.08919437340153435,0.09057026773284974,25,249,43.6
cell_21,Progressive,43,0.0,0.0,25,249,43.4
cell_21,Progressive,44,0.0,0.14578409789892777,25,249,44.7
cell_21,Progressive,45,0.08919437340153435,0.14416944543364907,25,249,43.8
cell_21,Progressive,46,0.0,0.08563930525429712,25,249,47.9
cell_21,Progressive,47,0.08919437340153435,0.09057026773284974,25,249,45.1
cell_21,Progressive,48,0.08919437340153435,0.09073213765418095,25,249,43.7
cell_21,Progressive,49,0.21547314578005117,0.306029249894784,25,249,42.6
cell_21,Progressive,50,0.0,0.0,25,249,35.7
cell_21,Progressive,51,0.0,0.15563792935996543,25,249,43.0
cell_21,KnowledgeDistillation,42,0.08919437340153435,0.09380766615947408,25,249,73.4
cell_21,KnowledgeDistillation,43,0.0,0.0,25,249,73.7
cell_21,KnowledgeDistillation,44,0.32225063938618925,0.39406018323675074,25,249,72.8
cell_21,KnowledgeDistillation,45,0.38714833759590805,0.45597677706195294,25,249,73.1
cell_21,KnowledgeDistillation,46,0.3721227621483376,0.4104555828935866,25,249,72.5
cell_21,KnowledgeDistillation,47,0.08919437340153435,0.09057026773284974,25,249,74.4
cell_21,KnowledgeDistillation,48,0.08919437340153435,0.09218896694616192,25,249,73.9
cell_21,KnowledgeDistillation,49,0.40377237851662406,0.4636575048291192,25,249,66.2
cell_21,KnowledgeDistillation,50,0.0,0.0,25,249,61.0
cell_21,KnowledgeDistillation,51,0.2528772378516625,0.3249464480343592,25,249,69.7
cell_21,PseudoLabeling,42,0.08919437340153435,0.09380766615947408,25,249,82.6
cell_21,PseudoLabeling,43,0.0,0.0,25,249,83.8
cell_21,PseudoLabeling,44,0.32225063938618925,0.39406018323675074,25,249,85.5
cell_21,PseudoLabeling,45,0.38714833759590805,0.45597677706195294,25,249,82.4
cell_21,PseudoLabeling,46,0.3721227621483376,0.4104555828935866,25,249,81.8
cell_21,PseudoLabeling,47,0.08919437340153435,0.09057026773284974,25,249,83.0
cell_21,PseudoLabeling,48,0.08919437340153435,0.09218896694616192,25,249,82.2
cell_21,PseudoLabeling,49,0.38714833759590805,0.4727842705601778,25,249,81.7
cell_21,PseudoLabeling,50,0.0,0.0,25,249,66.2
cell_21,PseudoLabeling,51,0.2528772378516625,0.3249464480343592,25,249,80.8
