benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_17,MFGP,42,0.08919437340153435,0.0910558774968434,25,249,120.8
cell_17,MFGP,43,0.0,0.0,25,249,121.7
cell_17,MFGP,44,0.21483375959079287,0.2528124898831297,25,249,146.1
cell_17,MFGP,45,0.21483375959079287,0.2536117226197026,25,249,134.1
cell_17,MFGP,46,0.21483375959079287,0.2640388433854552,25,249,134.4
cell_17,MFGP,47,0.08919437340153435,0.0910558774968434,25,249,124.0
cell_17,MFGP,48,0.08919437340153435,0.09089400757551218,25,249,118.9
cell_17,MFGP,49,0.21483375959079287,0.26254154661314144,25,249,152.5
cell_17,MFGP,50,0.0,0.0,25,249,109.1
cell_17,MFGP,51,0.2320971867007673,0.27436546990838134,25,249,158.6
cell_17,DKL,42,0.08919437340153435,0.10513856065265939,25,249,484.0
cell_17,DKL,43,0.0,0.0,25,249,467.6
cell_17,DKL,44,0.08919437340153435,0.1603665544368541,25,249,476.9
cell_17,DKL,45,0.08919437340153435,0.20275286779543897,25,249,483.0
cell_17,DKL,46,0.08919437340153435,0.20684008330905226,25,249,488.6
cell_17,DKL,47,0.08919437340153435,0.10190116222603501,25,249,471.9
cell_17,DKL,48,0.08919437340153435,0.09866376379941064,25,249,472.4
cell_17,DKL,49,0.08919437340153435,0.19967733929014594,25,249,483.6
cell_17,DKL,50,0.0,0.0,25,249,469.4
cell_17,DKL,51,0.08919437340153435,0.15285983683511895,25,249,471.2
cell_17,SparseMFGP,42,0.08919437340153435,0.09057026773284974,25,249,656.4
cell_17,SparseMFGP,43,0.0,0.0,25,249,643.2
cell_17,SparseMFGP,44,0.08919437340153435,0.2709506890262979,25,249,642.1
cell_17,SparseMFGP,45,0.0,0.10773454951600829,25,249,640.7
cell_17,SparseMFGP,46,0.08919437340153435,0.16443016392027307,25,249,643.2
cell_17,SparseMFGP,47,0.08919437340153435,0.09040839781151852,25,249,650.6
cell_17,SparseMFGP,48,0.0,0.0832314901744956,25,249,644.8
cell_17,SparseMFGP,49,0.0,0.08563930525429712,25,249,642.4
cell_17,SparseMFGP,50,0.0,0.0,25,249,642.3
cell_17,SparseMFGP,51,0.08919437340153435,0.19629493239232876,25,249,659.3
cell_17,Progressive,42,0.08919437340153435,0.09057026773284974,25,249,28.2
cell_17,Progressive,43,0.0,0.0,25,249,34.3
cell_17,Progressive,44,0.08919437340153435,0.15530811939525344,25,249,26.2
cell_17,Progressive,45,0.08919437340153435,0.10750590825212834,25,249,27.2
cell_17,Progressive,46,0.08919437340153435,0.10750590825212834,25,249,29.8
cell_17,Progressive,47,0.08919437340153435,0.09057026773284974,25,249,30.2
cell_17,Progressive,48,0.0,0.08699496584544643,25,249,30.3
cell_17,Progressive,49,0.08919437340153435,0.10750590825212834,25,249,30.9
cell_17,Progressive,50,0.0,0.0,25,249,26.5
cell_17,Progressive,51,0.08919437340153435,0.1230757713101748,25,249,30.7
cell_17,KnowledgeDistillation,42,0.08919437340153435,0.09057026773284974,25,249,45.3
cell_17,KnowledgeDistillation,43,0.0,0.0,25,249,45.9
cell_17,KnowledgeDistillation,44,0.08919437340153435,0.17795641922151303,25,249,44.7
cell_17,KnowledgeDistillation,45,0.08919437340153435,0.10912460746544053,25,249,48.6
cell_17,KnowledgeDistillation,46,0.08919437340153435,0.10750590825212834,25,249,44.2
cell_17,KnowledgeDistillation,47,0.08919437340153435,0.09057026773284974,25,249,44.0
cell_17,KnowledgeDistillation,48,0.08919437340153435,0.09057026773284974,25,249,44.7
cell_17,KnowledgeDistillation,49,0.08919437340153435,0.10621094888147863,25,249,48.9
cell_17,KnowledgeDistillation,50,0.0,0.0,25,249,41.4
cell_17,KnowledgeDistillation,51,0.08919437340153435,0.12323764123150603,25,249,41.6
cell_17,PseudoLabeling,42,0.08919437340153435,0.09057026773284974,25,249,48.8
cell_17,PseudoLabeling,43,0.0,0.0,25,249,49.7
cell_17,PseudoLabeling,44,0.08919437340153435,0.17795641922151303,25,249,49.6
cell_17,PseudoLabeling,45,0.08919437340153435,0.10912460746544053,25,249,48.6
cell_17,PseudoLabeling,46,0.08919437340153435,0.10750590825212834,25,249,48.5
cell_17,PseudoLabeling,47,0.08919437340153435,0.09057026773284974,25,249,49.0
cell_17,PseudoLabeling,48,0.08919437340153435,0.09057026773284974,25,249,49.8
cell_17,PseudoLabeling,49,0.08919437340153435,0.10621094888147863,25,249,50.0
cell_17,PseudoLabeling,50,0.0,0.0,25,249,49.6
cell_17,PseudoLabeling,51,0.08919437340153435,0.12323764123150603,25,249,49.2
