benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_18,MFGP,42,0.0,0.027588704716889317,25,249,194.6
cell_18,MFGP,43,0.0,0.0,25,249,169.5
cell_18,MFGP,44,0.0,0.14533895561526713,25,249,125.2
cell_18,MFGP,45,0.0,0.12647099291009703,25,249,202.6
cell_18,MFGP,46,0.0,0.1544610001402867,25,249,125.5
cell_18,MFGP,47,0.0,0.027588704716889317,25,249,190.0
cell_18,MFGP,48,0.0,0.023663359124607306,25,249,172.3
cell_18,MFGP,49,0.0,0.0193535724691637,25,249,165.2
cell_18,MFGP,50,0.0,0.0,25,249,163.0
cell_18,MFGP,51,0.0,0.10129010327300936,25,249,183.1
cell_18,DKL,42,0.0,0.02556533070024913,25,249,475.8
cell_18,DKL,43,0.0,0.0,25,249,476.0
cell_18,DKL,44,0.0,0.07570791112262142,25,249,467.4
cell_18,DKL,45,0.0,0.07801792979161899,25,249,472.2
cell_18,DKL,46,0.0,0.055922685529907847,25,249,471.9
cell_18,DKL,47,0.0,0.03487285117679412,25,249,474.5
cell_18,DKL,48,0.0,0.019738013532325294,25,249,474.8
cell_18,DKL,49,0.0,0.07634527393786308,25,249,473.5
cell_18,DKL,50,0.0,0.0,25,249,469.8
cell_18,DKL,51,0.0,0.02638479717698844,25,249,474.9
cell_18,SparseMFGP,42,0.0,0.026779355110233216,25,249,644.8
cell_18,SparseMFGP,43,0.0,0.0,25,249,666.4
cell_18,SparseMFGP,44,0.0,0.22717769000830865,25,249,640.0
cell_18,SparseMFGP,45,0.0,0.14714987536015986,25,249,658.7
cell_18,SparseMFGP,46,0.0,0.14758152848370987,25,249,659.4
cell_18,SparseMFGP,47,0.0,0.023015879439282422,25,249,642.3
cell_18,SparseMFGP,48,0.0,0.023015879439282422,25,249,631.9
cell_18,SparseMFGP,49,0.0,0.08563930525429712,25,249,644.0
cell_18,SparseMFGP,50,0.0,0.0,25,249,647.5
cell_18,SparseMFGP,51,0.0,0.05931183700778017,25,249,637.5
cell_18,Progressive,42,0.0,0.011725452426430045,25,249,28.6
cell_18,Progressive,43,0.0,0.0,25,249,24.9
cell_18,Progressive,44,0.0,0.034255722101718865,25,249,26.0
cell_18,Progressive,45,0.0,0.03242456861665948,25,249,27.9
cell_18,Progressive,46,0.0,0.03242456861665948,25,249,26.9
cell_18,Progressive,47,0.0,0.015488928097380835,25,249,26.8
cell_18,Progressive,48,0.0,0.01925240376833163,25,249,26.7
cell_18,Progressive,49,0.0,0.03242456861665948,25,249,25.9
cell_18,Progressive,50,0.0,0.0,25,249,25.0
cell_18,Progressive,51,0.0,0.0165916669364498,25,249,26.6
cell_18,KnowledgeDistillation,42,0.0,0.007961976755479253,25,249,48.1
cell_18,KnowledgeDistillation,43,0.0,0.0,25,249,43.2
cell_18,KnowledgeDistillation,44,0.0,0.034255722101718865,25,249,43.1
cell_18,KnowledgeDistillation,45,0.0,0.028661092945708684,25,249,43.5
cell_18,KnowledgeDistillation,46,0.0,0.028661092945708684,25,249,42.9
cell_18,KnowledgeDistillation,47,0.0,0.007961976755479253,25,249,42.3
cell_18,KnowledgeDistillation,48,0.0,0.011725452426430045,25,249,42.6
cell_18,KnowledgeDistillation,49,0.0,0.028661092945708684,25,249,42.7
cell_18,KnowledgeDistillation,50,0.0,0.0,25,249,40.9
cell_18,KnowledgeDistillation,51,0.0,0.0165916669364498,25,249,41.4
cell_18,PseudoLabeling,42,0.0,0.007961976755479253,25,249,49.2
cell_18,PseudoLabeling,43,0.0,0.0,25,249,48.3
cell_18,PseudoLabeling,44,0.0,0.034255722101718865,25,249,48.6
cell_18,PseudoLabeling,45,0.0,0.03242456861665948,25,249,48.5
cell_18,PseudoLabeling,46,0.0,0.03242456861665948,25,249,48.9
cell_18,PseudoLabeling,47,0.0,0.015488928097380835,25,249,48.7
cell_18,PseudoLabeling,48,0.0,0.015488928097380835,25,249,48.9
cell_18,PseudoLabeling,49,0.0,0.03242456861665948,25,249,53.0
cell_18,PseudoLabeling,50,0.0,0.0,25,249,48.0
cell_18,PseudoLabeling,51,0.0,0.0165916669364498,25,249,48.3
