benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_12,MFGP,42,0.0,0.023663359124607306,25,249,205.8
cell_12,MFGP,43,0.0,0.0,25,249,184.2
cell_12,MFGP,44,0.0,0.2025734619659634,25,249,165.6
cell_12,MFGP,45,0.0,0.14921371685713317,25,249,189.8
cell_12,MFGP,46,0.0,0.09857540980068355,25,249,234.5
cell_12,MFGP,47,0.0,0.023663359124607306,25,249,205.5
cell_12,MFGP,48,0.0,0.0380697821230857,25,249,177.8
cell_12,MFGP,49,0.0,0.0193535724691637,25,249,171.0
cell_12,MFGP,50,0.0,0.0,25,249,150.0
cell_12,MFGP,51,0.0,0.05486041417117173,25,249,203.8
cell_12,DKL,42,0.0,0.02119484282430625,25,249,654.4
cell_12,DKL,43,0.0,0.0,25,249,649.7
cell_12,DKL,44,0.0,0.04064958399430196,25,249,654.0
cell_12,DKL,45,0.0,0.1024198204323,25,249,656.3
cell_12,DKL,46,0.0,0.10755919043456623,25,249,777.3
cell_12,DKL,47,0.0,0.02410850140826817,25,249,661.3
cell_12,DKL,48,0.0,0.03094750558451211,25,249,657.2
cell_12,DKL,49,0.0,0.08906555192247456,25,249,809.3
cell_12,DKL,50,0.0,0.0,25,249,763.0
cell_12,DKL,51,0.0,0.06083611210031584,25,249,659.1
cell_12,SparseMFGP,42,0.0,0.03430630645213487,25,249,889.0
cell_12,SparseMFGP,43,0.0,0.0,25,249,865.0
cell_12,SparseMFGP,44,0.0,0.17836041956683563,25,249,1029.3
cell_12,SparseMFGP,45,0.0,0.12833249700540572,25,249,893.2
cell_12,SparseMFGP,46,0.0,0.06951975892173008,25,249,1041.4
cell_12,SparseMFGP,47,0.0,0.049360209135938186,25,249,1014.7
cell_12,SparseMFGP,48,0.0,0.03054283078118404,25,249,870.8
cell_12,SparseMFGP,49,0.0,0.1029593868367375,25,249,867.0
cell_12,SparseMFGP,50,0.0,0.0,25,249,991.8
cell_12,SparseMFGP,51,0.0,0.05931183700778017,25,249,1043.0
cell_12,Progressive,42,0.0,0.011725452426430045,25,249,46.9
cell_12,Progressive,43,0.0,0.0,25,249,41.1
cell_12,Progressive,44,0.0,0.030492246430768068,25,249,43.9
cell_12,Progressive,45,0.0,0.036188044287610265,25,249,41.2
cell_12,Progressive,46,0.0,0.03242456861665948,25,249,40.5
cell_12,Progressive,47,0.0,0.023015879439282422,25,249,47.6
cell_12,Progressive,48,0.0,0.01925240376833163,25,249,46.7
cell_12,Progressive,49,0.0,0.036188044287610265,25,249,48.5
cell_12,Progressive,50,0.0,0.0,25,249,41.6
cell_12,Progressive,51,0.0,0.02966266308394558,25,249,49.4
cell_12,KnowledgeDistillation,42,0.0,0.007961976755479253,25,249,78.8
cell_12,KnowledgeDistillation,43,0.0,0.0,25,249,77.4
cell_12,KnowledgeDistillation,44,0.0,0.034255722101718865,25,249,80.7
cell_12,KnowledgeDistillation,45,0.0,0.036188044287610265,25,249,68.3
cell_12,KnowledgeDistillation,46,0.0,0.03242456861665948,25,249,80.5
cell_12,KnowledgeDistillation,47,0.0,0.01925240376833163,25,249,71.5
cell_12,KnowledgeDistillation,48,0.0,0.01925240376833163,25,249,67.4
cell_12,KnowledgeDistillation,49,0.0,0.036188044287610265,25,249,67.7
cell_12,KnowledgeDistillation,50,0.0,0.0,25,249,62.4
cell_12,KnowledgeDistillation,51,0.0,0.03342613875489637,25,249,61.4
cell_12,PseudoLabeling,42,0.0,0.011725452426430045,25,249,73.0
cell_12,PseudoLabeling,43,0.0,0.0,25,249,76.0
cell_12,PseudoLabeling,44,0.0,0.034255722101718865,25,249,72.2
cell_12,PseudoLabeling,45,0.0,0.036188044287610265,25,249,84.8
cell_12,PseudoLabeling,46,0.0,0.03242456861665948,25,249,85.3
cell_12,PseudoLabeling,47,0.0,0.01925240376833163,25,249,89.9
cell_12,PseudoLabeling,48,0.0,0.015488928097380835,25,249,91.6
cell_12,PseudoLabeling,49,0.0,0.036188044287610265,25,249,94.3
cell_12,PseudoLabeling,50,0.0,0.0,25,249,72.3
cell_12,PseudoLabeling,51,0.0,0.03342613875489637,25,249,71.4
