benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_48,MFGP,42,0.0,0.011725452426430045,25,249,118.0
cell_48,MFGP,43,0.0,0.0,25,249,123.7
cell_48,MFGP,44,0.08919437340153435,0.19889159571368373,25,249,71.3
cell_48,MFGP,45,0.0,0.08688030798450325,25,249,81.7
cell_48,MFGP,46,0.08919437340153435,0.2446367099398913,25,249,109.4
cell_48,MFGP,47,0.0,0.011725452426430045,25,249,107.3
cell_48,MFGP,48,0.0,0.07210293308297434,25,249,116.4
cell_48,MFGP,49,0.0,0.0193535724691637,25,249,91.3
cell_48,MFGP,50,0.0,0.0,25,249,105.9
cell_48,MFGP,51,0.08919437340153435,0.24752676249365937,25,249,100.1
cell_48,DKL,42,0.0,0.009418806047460213,25,249,583.8
cell_48,DKL,43,0.0,0.0,25,249,559.2
cell_48,DKL,44,0.0,0.07346871054420624,25,249,558.0
cell_48,DKL,45,0.0,0.054465856237926887,25,249,479.2
cell_48,DKL,46,0.0,0.10236586379185622,25,249,597.9
cell_48,DKL,47,0.0,0.009418806047460213,25,249,463.7
cell_48,DKL,48,0.0,0.009418806047460213,25,249,532.0
cell_48,DKL,49,0.0,0.1143037704900335,25,249,581.2
cell_48,DKL,50,0.0,0.0,25,249,568.1
cell_48,DKL,51,0.0,0.085818036625767,25,249,431.3
cell_48,SparseMFGP,42,0.0,0.011725452426430045,25,249,715.5
cell_48,SparseMFGP,43,0.0,0.0,25,249,576.9
cell_48,SparseMFGP,44,0.0,0.08597316196704277,25,249,808.6
cell_48,SparseMFGP,45,0.0,0.07741091758662692,25,249,521.7
cell_48,SparseMFGP,46,0.0,0.11221295067283862,25,249,772.9
cell_48,SparseMFGP,47,0.0,0.011725452426430045,25,249,546.2
cell_48,SparseMFGP,48,0.0,0.015488928097380835,25,249,807.3
cell_48,SparseMFGP,49,0.0,0.027204263653727728,25,249,510.8
cell_48,SparseMFGP,50,0.0,0.0,25,249,755.7
cell_48,SparseMFGP,51,0.0,0.14919011082693856,25,249,486.9
cell_48,Progressive,42,0.0,0.004036631163197239,25,249,16.2
cell_48,Progressive,43,0.0,0.0,25,249,26.8
cell_48,Progressive,44,0.0,0.017421250283272294,25,249,22.8
cell_48,Progressive,45,0.0,0.02580139100219052,25,249,14.8
cell_48,Progressive,46,0.0,0.0193535724691637,25,249,26.8
cell_48,Progressive,47,0.0,0.004036631163197239,25,249,27.0
cell_48,Progressive,48,0.0,0.004036631163197239,25,249,15.4
cell_48,Progressive,49,0.0,0.0193535724691637,25,249,21.0
cell_48,Progressive,50,0.0,0.0,25,249,26.6
cell_48,Progressive,51,0.0,0.0165916669364498,25,249,25.4
cell_48,KnowledgeDistillation,42,0.0,0.004036631163197239,25,249,29.0
cell_48,KnowledgeDistillation,43,0.0,0.0,25,249,32.0
cell_48,KnowledgeDistillation,44,0.0,0.017421250283272294,25,249,27.0
cell_48,KnowledgeDistillation,45,0.0,0.0193535724691637,25,249,30.7
cell_48,KnowledgeDistillation,46,0.0,0.0193535724691637,25,249,47.5
cell_48,KnowledgeDistillation,47,0.0,0.004036631163197239,25,249,47.4
cell_48,KnowledgeDistillation,48,0.0,0.004036631163197239,25,249,46.8
cell_48,KnowledgeDistillation,49,0.0,0.0193535724691637,25,249,46.6
cell_48,KnowledgeDistillation,50,0.0,0.0,25,249,47.4
cell_48,KnowledgeDistillation,51,0.0,0.021973841820712773,25,249,43.6
cell_48,PseudoLabeling,42,0.0,0.004036631163197239,25,249,54.3
cell_48,PseudoLabeling,43,0.0,0.0,25,249,49.5
cell_48,PseudoLabeling,44,0.0,0.017421250283272294,25,249,30.9
cell_48,PseudoLabeling,45,0.0,0.0193535724691637,25,249,48.6
cell_48,PseudoLabeling,46,0.0,0.0193535724691637,25,249,31.1
cell_48,PseudoLabeling,47,0.0,0.004036631163197239,25,249,31.9
cell_48,PseudoLabeling,48,0.0,0.004036631163197239,25,249,55.6
cell_48,PseudoLabeling,49,0.0,0.0193535724691637,25,249,56.6
cell_48,PseudoLabeling,50,0.0,0.0,25,249,31.5
cell_48,PseudoLabeling,51,0.0,0.021973841820712773,25,249,36.9
