benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_87,MFGP,42,0.1275575447570333,0.12755754475703326,25,249,213.7
cell_87,MFGP,43,0.0,0.0,25,249,168.6
cell_87,MFGP,44,0.1275575447570333,0.3175827155297999,25,249,247.1
cell_87,MFGP,45,0.1275575447570333,0.2893937431879738,25,249,213.6
cell_87,MFGP,46,0.21547314578005117,0.3299725090916933,25,249,216.5
cell_87,MFGP,47,0.1275575447570333,0.12755754475703326,25,249,210.6
cell_87,MFGP,48,0.08919437340153435,0.09057026773284974,25,249,210.5
cell_87,MFGP,49,0.1275575447570333,0.24322034812824367,25,249,224.6
cell_87,MFGP,50,0.0,0.0,25,249,168.9
cell_87,MFGP,51,0.1275575447570333,0.28392051647296185,25,249,249.4
cell_87,DKL,42,0.08919437340153435,0.10594791025931552,25,249,720.1
cell_87,DKL,43,0.0,0.0,25,249,671.4
cell_87,DKL,44,0.08919437340153435,0.1526642440135105,25,249,658.0
cell_87,DKL,45,0.08919437340153435,0.15117031953122445,25,249,740.2
cell_87,DKL,46,0.0,0.07701973194340982,25,249,659.4
cell_87,DKL,47,0.08919437340153435,0.10400547120334089,25,249,663.1
cell_87,DKL,48,0.08919437340153435,0.1119370973485706,25,249,660.9
cell_87,DKL,49,0.08919437340153435,0.14929532627580447,25,249,665.1
cell_87,DKL,50,0.0,0.0,25,249,745.2
cell_87,DKL,51,0.0,0.04029212125136218,25,249,661.8
cell_87,SparseMFGP,42,0.08919437340153435,0.09057026773284974,25,249,872.9
cell_87,SparseMFGP,43,0.0,0.0,25,249,873.3
cell_87,SparseMFGP,44,0.08919437340153435,0.3311797889216221,25,249,875.0
cell_87,SparseMFGP,45,0.08919437340153435,0.27668695436347285,25,249,883.0
cell_87,SparseMFGP,46,0.08919437340153435,0.41894363689339215,25,249,877.9
cell_87,SparseMFGP,47,0.08919437340153435,0.09057026773284974,25,249,882.1
cell_87,SparseMFGP,48,0.08919437340153435,0.09057026773284974,25,249,968.7
cell_87,SparseMFGP,49,0.15281329923273657,0.21173732288732744,25,249,990.7
cell_87,SparseMFGP,50,0.0,0.0,25,249,971.3
cell_87,SparseMFGP,51,0.15281329923273657,0.27240144819622897,25,249,875.9
cell_87,Progressive,42,0.08919437340153435,0.09057026773284974,25,249,40.5
cell_87,Progressive,43,0.0,0.0,25,249,40.6
cell_87,Progressive,44,0.0,0.03676470588235274,25,249,40.7
cell_87,Progressive,45,0.08919437340153435,0.10750590825212834,25,249,42.8
cell_87,Progressive,46,0.0,0.058040483667324595,25,249,41.5
cell_87,Progressive,47,0.0,0.08485018938780778,25,249,42.0
cell_87,Progressive,48,0.0,0.0681775874906923,25,249,40.8
cell_87,Progressive,49,0.0,0.06448830220035147,25,249,41.8
cell_87,Progressive,50,0.0,0.0,25,249,50.4
cell_87,Progressive,51,0.0,0.08106985226671819,25,249,47.9
cell_87,KnowledgeDistillation,42,0.08919437340153435,0.0910558774968434,25,249,72.6
cell_87,KnowledgeDistillation,43,0.0,0.0,25,249,67.3
cell_87,KnowledgeDistillation,44,0.0,0.017421250283272294,25,249,66.9
cell_87,KnowledgeDistillation,45,0.0,0.1547577616627277,25,249,74.9
cell_87,KnowledgeDistillation,46,0.08919437340153435,0.1361299060075321,25,249,66.7
cell_87,KnowledgeDistillation,47,0.08919437340153435,0.0910558774968434,25,249,77.1
cell_87,KnowledgeDistillation,48,0.0,0.07570453883259395,25,249,74.7
cell_87,KnowledgeDistillation,49,0.0,0.1547577616627277,25,249,75.1
cell_87,KnowledgeDistillation,50,0.0,0.0,25,249,61.5
cell_87,KnowledgeDistillation,51,0.08919437340153435,0.15290030431545198,25,249,62.2
cell_87,PseudoLabeling,42,0.08919437340153435,0.0910558774968434,25,249,71.4
cell_87,PseudoLabeling,43,0.0,0.0,25,249,72.7
cell_87,PseudoLabeling,44,0.0,0.017421250283272294,25,249,73.2
cell_87,PseudoLabeling,45,0.0,0.1547577616627277,25,249,72.4
cell_87,PseudoLabeling,46,0.08919437340153435,0.1467054075345051,25,249,72.9
cell_87,PseudoLabeling,47,0.08919437340153435,0.0910558774968434,25,249,74.0
cell_87,PseudoLabeling,48,0.0,0.07570453883259395,25,249,81.1
cell_87,PseudoLabeling,49,0.15281329923273657,0.16733100780213014,25,249,80.6
cell_87,PseudoLabeling,50,0.0,0.0,25,249,71.7
cell_87,PseudoLabeling,51,0.08919437340153435,0.10798140114603881,25,249,72.1
