benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_23,MFGP,42,0.08919437340153435,0.09057026773284974,25,249,181.8
cell_23,MFGP,43,0.0,0.0,25,249,180.7
cell_23,MFGP,44,0.2320971867007673,0.34111657871734247,25,249,254.8
cell_23,MFGP,45,0.21483375959079287,0.26401186506523333,25,249,276.1
cell_23,MFGP,46,0.2320971867007673,0.28516691486721235,25,249,244.4
cell_23,MFGP,47,0.08919437340153435,0.09170335718216827,25,249,188.8
cell_23,MFGP,48,0.08919437340153435,0.09073213765418095,25,249,193.4
cell_23,MFGP,49,0.21483375959079287,0.22738879536404544,25,249,214.7
cell_23,MFGP,50,0.0,0.0,25,249,169.8
cell_23,MFGP,51,0.21483375959079287,0.26915460735752716,25,249,252.1
cell_23,DKL,42,0.08919437340153435,0.10206303214736623,25,249,710.6
cell_23,DKL,43,0.0,0.0,25,249,692.9
cell_23,DKL,44,0.08919437340153435,0.2290533577217342,25,249,663.5
cell_23,DKL,45,0.08919437340153435,0.22607562562724573,25,249,699.6
cell_23,DKL,46,0.08919437340153435,0.2472401178413022,25,249,694.8
cell_23,DKL,47,0.08919437340153435,0.10206303214736623,25,249,728.0
cell_23,DKL,48,0.08919437340153435,0.10546230049532185,25,249,705.3
cell_23,DKL,49,0.08919437340153435,0.16907043499843485,25,249,698.4
cell_23,DKL,50,0.0,0.0,25,249,695.4
cell_23,DKL,51,0.09303069053708435,0.31145728792342425,25,249,698.5
cell_23,SparseMFGP,42,0.08919437340153435,0.09057026773284974,25,249,915.2
cell_23,SparseMFGP,43,0.0,0.0,25,249,894.0
cell_23,SparseMFGP,44,0.08919437340153435,0.2709506890262979,25,249,967.5
cell_23,SparseMFGP,45,0.0,0.10799084355811606,25,249,921.7
cell_23,SparseMFGP,46,0.0,0.08563930525429712,25,249,950.9
cell_23,SparseMFGP,47,0.08919437340153435,0.09057026773284974,25,249,894.6
cell_23,SparseMFGP,48,0.08919437340153435,0.09057026773284974,25,249,902.4
cell_23,SparseMFGP,49,0.0,0.08563930525429712,25,249,899.1
cell_23,SparseMFGP,50,0.0,0.0,25,249,908.3
cell_23,SparseMFGP,51,0.0,0.2510872263049408,25,249,896.0
cell_23,Progressive,42,0.08919437340153435,0.09057026773284974,25,249,44.4
cell_23,Progressive,43,0.0,0.0,25,249,45.0
cell_23,Progressive,44,0.0,0.07782570926003816,25,249,39.9
cell_23,Progressive,45,0.08919437340153435,0.12609397088499646,25,249,44.4
cell_23,Progressive,46,0.08919437340153435,0.12609397088499646,25,249,42.0
cell_23,Progressive,47,0.08919437340153435,0.09235083686749314,25,249,37.7
cell_23,Progressive,48,0.08919437340153435,0.09057026773284974,25,249,43.5
cell_23,Progressive,49,0.08919437340153435,0.12609397088499646,25,249,43.8
cell_23,Progressive,50,0.0,0.0,25,249,42.7
cell_23,Progressive,51,0.08919437340153435,0.12310274963039666,25,249,43.6
cell_23,KnowledgeDistillation,42,0.08919437340153435,0.09089400757551218,25,249,71.1
cell_23,KnowledgeDistillation,43,0.0,0.0,25,249,70.7
cell_23,KnowledgeDistillation,44,0.08919437340153435,0.1414007953208797,25,249,72.5
cell_23,KnowledgeDistillation,45,0.08919437340153435,0.1433331175067711,25,249,73.3
cell_23,KnowledgeDistillation,46,0.08919437340153435,0.1366964507321912,25,249,72.7
cell_23,KnowledgeDistillation,47,0.08919437340153435,0.09542636537278626,25,249,71.1
cell_23,KnowledgeDistillation,48,0.08919437340153435,0.09089400757551218,25,249,72.3
cell_23,KnowledgeDistillation,49,0.08919437340153435,0.13819374750450494,25,249,71.2
cell_23,KnowledgeDistillation,50,0.0,0.0,25,249,69.9
cell_23,KnowledgeDistillation,51,0.08919437340153435,0.14786884759407293,25,249,69.1
cell_23,PseudoLabeling,42,0.08919437340153435,0.09089400757551218,25,249,83.9
cell_23,PseudoLabeling,43,0.0,0.0,25,249,80.1
cell_23,PseudoLabeling,44,0.08919437340153435,0.1414007953208797,25,249,71.4
cell_23,PseudoLabeling,45,0.08919437340153435,0.1433331175067711,25,249,75.2
cell_23,PseudoLabeling,46,0.08919437340153435,0.1366964507321912,25,249,72.7
cell_23,PseudoLabeling,47,0.08919437340153435,0.09542636537278626,25,249,81.3
cell_23,PseudoLabeling,48,0.08919437340153435,0.09089400757551218,25,249,81.5
cell_23,PseudoLabeling,49,0.08919437340153435,0.1433331175067711,25,249,76.8
cell_23,PseudoLabeling,50,0.0,0.0,25,249,76.7
cell_23,PseudoLabeling,51,0.08919437340153435,0.14268901011147397,25,249,67.2
