benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_112,MFGP,42,0.08919437340153435,0.09121774741817462,25,249,198.0
cell_112,MFGP,43,0.0,0.0,25,249,217.4
cell_112,MFGP,44,0.15281329923273657,0.28937755619584066,25,249,137.9
cell_112,MFGP,45,0.15281329923273657,0.2558603656101953,25,249,216.3
cell_112,MFGP,46,0.15281329923273657,0.2530681094672319,25,249,146.1
cell_112,MFGP,47,0.08919437340153435,0.09137961733950584,25,249,139.3
cell_112,MFGP,48,0.08919437340153435,0.09073213765418095,25,249,132.1
cell_112,MFGP,49,0.15281329923273657,0.24189908489537792,25,249,185.0
cell_112,MFGP,50,0.0,0.0,25,249,140.1
cell_112,MFGP,51,0.15281329923273657,0.2423071319887338,25,249,189.8
cell_112,DKL,42,0.08919437340153435,0.1002824630127228,25,249,786.1
cell_112,DKL,43,0.0,0.0,25,249,556.1
cell_112,DKL,44,0.08919437340153435,0.2102899360074238,25,249,512.2
cell_112,DKL,45,0.08919437340153435,0.20692101826971773,25,249,536.7
cell_112,DKL,46,0.08919437340153435,0.1999741008125863,25,249,555.7
cell_112,DKL,47,0.0,0.09132498624105649,25,249,570.6
cell_112,DKL,48,0.08919437340153435,0.09429327592346776,25,249,579.8
cell_112,DKL,49,0.08919437340153435,0.1844076100445675,25,249,506.7
cell_112,DKL,50,0.0,0.0,25,249,730.7
cell_112,DKL,51,0.08919437340153435,0.15067459289714735,25,249,556.9
cell_112,SparseMFGP,42,0.0,0.08306962025316439,25,249,715.0
cell_112,SparseMFGP,43,0.0,0.0,25,249,889.0
cell_112,SparseMFGP,44,0.08919437340153435,0.23366665047967386,25,249,709.8
cell_112,SparseMFGP,45,0.08919437340153435,0.14542393732396597,25,249,725.0
cell_112,SparseMFGP,46,0.0,0.12982979377771944,25,249,714.8
cell_112,SparseMFGP,47,0.0,0.07930614458221356,25,249,961.5
cell_112,SparseMFGP,48,0.0,0.07930614458221356,25,249,757.4
cell_112,SparseMFGP,49,0.08919437340153435,0.14980791436001978,25,249,695.8
cell_112,SparseMFGP,50,0.0,0.0,25,249,677.5
cell_112,SparseMFGP,51,0.0,0.10499962230351624,25,249,712.1
cell_112,Progressive,42,0.0,0.04559673346498736,25,249,64.6
cell_112,Progressive,43,0.0,0.0,25,249,85.7
cell_112,Progressive,44,0.0,0.07600467264506211,25,249,27.8
cell_112,Progressive,45,0.0,0.0743353890813339,25,249,42.3
cell_112,Progressive,46,0.0,0.05731206902133419,25,249,25.4
cell_112,Progressive,47,0.0,0.060650636148790654,25,249,87.6
cell_112,Progressive,48,0.0,0.04559673346498736,25,249,57.1
cell_112,Progressive,49,0.0,0.07758627666806926,25,249,40.1
cell_112,Progressive,50,0.0,0.0,25,249,26.6
cell_112,Progressive,51,0.0,0.07106089546440454,25,249,42.0
cell_112,KnowledgeDistillation,42,0.08919437340153435,0.09057026773284974,25,249,104.5
cell_112,KnowledgeDistillation,43,0.0,0.0,25,249,114.3
cell_112,KnowledgeDistillation,44,0.0,0.11524463940777159,25,249,135.4
cell_112,KnowledgeDistillation,45,0.08919437340153435,0.12451573915201714,25,249,49.1
cell_112,KnowledgeDistillation,46,0.08919437340153435,0.1060490789601474,25,249,85.7
cell_112,KnowledgeDistillation,47,0.0,0.0832314901744956,25,249,83.0
cell_112,KnowledgeDistillation,48,0.0,0.0681775874906923,25,249,55.7
cell_112,KnowledgeDistillation,49,0.0,0.10016713069377423,25,249,104.2
cell_112,KnowledgeDistillation,50,0.0,0.0,25,249,50.2
cell_112,KnowledgeDistillation,51,0.08919437340153435,0.10474400271941445,25,249,46.5
cell_112,PseudoLabeling,42,0.08919437340153435,0.09057026773284974,25,249,52.2
cell_112,PseudoLabeling,43,0.0,0.0,25,249,75.8
cell_112,PseudoLabeling,44,0.08919437340153435,0.11453038837989762,25,249,74.2
cell_112,PseudoLabeling,45,0.08919437340153435,0.12451573915201714,25,249,60.5
cell_112,PseudoLabeling,46,0.08919437340153435,0.10588720903881618,25,249,50.2
cell_112,PseudoLabeling,47,0.08919437340153435,0.09057026773284974,25,249,49.6
cell_112,PseudoLabeling,48,0.08919437340153435,0.09057026773284974,25,249,57.3
cell_112,PseudoLabeling,49,0.0,0.10016713069377423,25,249,87.0
cell_112,PseudoLabeling,50,0.0,0.0,25,249,76.3
cell_112,PseudoLabeling,51,0.08919437340153435,0.10474400271941445,25,249,50.9
