benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_43,MFGP,42,0.0,0.06441411181974149,25,249,346.5
cell_43,MFGP,43,0.0,0.0,25,249,321.9
cell_43,MFGP,44,0.0,0.13435877928496615,25,249,406.2
cell_43,MFGP,45,0.0,0.12210050503415415,25,249,417.9
cell_43,MFGP,46,0.0,0.1240159657699069,25,249,420.1
cell_43,MFGP,47,0.0,0.07570453883259395,25,249,348.1
cell_43,MFGP,48,0.0,0.07570453883259395,25,249,351.5
cell_43,MFGP,49,0.0,0.0193535724691637,25,249,374.7
cell_43,MFGP,50,0.0,0.0,25,249,355.9
cell_43,MFGP,51,0.0,0.11933859950144025,25,249,416.5
cell_43,DKL,42,0.0,0.03054283078118404,25,249,491.1
cell_43,DKL,43,0.0,0.0,25,249,489.8
cell_43,DKL,44,0.0,0.0995297678785323,25,249,490.5
cell_43,DKL,45,0.0,0.09678135150592931,25,249,479.1
cell_43,DKL,46,0.0,0.10322917003895615,25,249,501.5
cell_43,DKL,47,0.0,0.03592500566544705,25,249,477.2
cell_43,DKL,48,0.0,0.03430630645213487,25,249,487.1
cell_43,DKL,49,0.0,0.100369468095438,25,249,485.2
cell_43,DKL,50,0.0,0.0,25,249,488.8
cell_43,DKL,51,0.0,0.0718297775907277,25,249,493.0
cell_43,SparseMFGP,42,0.0,0.04559673346498736,25,249,654.4
cell_43,SparseMFGP,43,0.0,0.0,25,249,643.0
cell_43,SparseMFGP,44,0.0,0.21217774396494898,25,249,656.4
cell_43,SparseMFGP,45,0.0,0.1288181067693995,25,249,658.9
cell_43,SparseMFGP,46,0.0,0.1438720094532028,25,249,679.9
cell_43,SparseMFGP,47,0.0,0.049360209135938186,25,249,671.5
cell_43,SparseMFGP,48,0.0,0.03054283078118404,25,249,655.2
cell_43,SparseMFGP,49,0.0,0.1951038395545331,25,249,652.8
cell_43,SparseMFGP,50,0.0,0.0,25,249,650.4
cell_43,SparseMFGP,51,0.0,0.10499962230351624,25,249,662.9
cell_43,Progressive,42,0.0,0.023015879439282422,25,249,33.7
cell_43,Progressive,43,0.0,0.0,25,249,27.7
cell_43,Progressive,44,0.0,0.02386906881629911,25,249,25.9
cell_43,Progressive,45,0.0,0.04639933849158788,25,249,27.0
cell_43,Progressive,46,0.0,0.0388723871496863,25,249,25.8
cell_43,Progressive,47,0.0,0.023015879439282422,25,249,26.0
cell_43,Progressive,48,0.0,0.01925240376833163,25,249,27.7
cell_43,Progressive,49,0.0,0.04371499562951185,25,249,26.4
cell_43,Progressive,50,0.0,0.0,25,249,27.0
cell_43,Progressive,51,0.0,0.03987395728792319,25,249,25.6
cell_43,KnowledgeDistillation,42,0.0,0.03054283078118404,25,249,44.4
cell_43,KnowledgeDistillation,43,0.0,0.0,25,249,42.6
cell_43,KnowledgeDistillation,44,0.0,0.02386906881629911,25,249,43.2
cell_43,KnowledgeDistillation,45,0.0,0.04639933849158788,25,249,43.9
cell_43,KnowledgeDistillation,46,0.0,0.0490836813536639,25,249,42.8
cell_43,KnowledgeDistillation,47,0.0,0.023015879439282422,25,249,44.0
cell_43,KnowledgeDistillation,48,0.0,0.023015879439282422,25,249,43.4
cell_43,KnowledgeDistillation,49,0.0,0.04747847130046268,25,249,42.5
cell_43,KnowledgeDistillation,50,0.0,0.0,25,249,41.9
cell_43,KnowledgeDistillation,51,0.0,0.0474009086298248,25,249,41.0
cell_43,PseudoLabeling,42,0.0,0.03054283078118404,25,249,49.0
cell_43,PseudoLabeling,43,0.0,0.0,25,249,48.1
cell_43,PseudoLabeling,44,0.0,0.05091483483872332,25,249,47.9
cell_43,PseudoLabeling,45,0.0,0.04639933849158788,25,249,48.6
cell_43,PseudoLabeling,46,0.0,0.0490836813536639,25,249,48.8
cell_43,PseudoLabeling,47,0.0,0.026779355110233216,25,249,48.2
cell_43,PseudoLabeling,48,0.0,0.03054283078118404,25,249,48.7
cell_43,PseudoLabeling,49,0.0,0.04747847130046268,25,249,50.4
cell_43,PseudoLabeling,50,0.0,0.0,25,249,48.4
cell_43,PseudoLabeling,51,0.0,0.0474009086298248,25,249,48.6
