benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_49,MFGP,42,0.08919437340153435,0.09057026773284974,25,249,107.9
cell_49,MFGP,43,0.0,0.0,25,249,96.3
cell_49,MFGP,44,0.4619565217391305,0.46556824435883326,25,249,102.4
cell_49,MFGP,45,0.4635549872122763,0.4758469843633655,25,249,85.5
cell_49,MFGP,46,0.4619565217391305,0.48509043132938356,25,249,64.3
cell_49,MFGP,47,0.08919437340153435,0.09057026773284974,25,249,62.7
cell_49,MFGP,48,0.08919437340153435,0.09057026773284974,25,249,72.3
cell_49,MFGP,49,0.4619565217391305,0.47315252463120644,25,249,76.2
cell_49,MFGP,50,0.0,0.0,25,249,89.3
cell_49,MFGP,51,0.4619565217391305,0.4704041082586035,25,249,94.4
cell_49,DKL,42,0.0,0.08804712033409935,25,249,542.8
cell_49,DKL,43,0.0,0.0,25,249,546.5
cell_49,DKL,44,0.15281329923273657,0.42873406930190877,25,249,480.4
cell_49,DKL,45,0.0,0.1302614469012693,25,249,375.1
cell_49,DKL,46,0.09303069053708435,0.29791079888201794,25,249,571.7
cell_49,DKL,47,0.08919437340153435,0.10562417041665308,25,249,564.3
cell_49,DKL,48,0.0,0.09525033183333854,25,249,571.9
cell_49,DKL,49,0.15281329923273657,0.4043085726310333,25,249,565.3
cell_49,DKL,50,0.0,0.0,25,249,525.4
cell_49,DKL,51,0.08919437340153435,0.26595295520519646,25,249,474.2
cell_49,SparseMFGP,42,0.08919437340153435,0.09057026773284974,25,249,756.1
cell_49,SparseMFGP,43,0.0,0.0,25,249,757.0
cell_49,SparseMFGP,44,0.08919437340153435,0.27225913755705855,25,249,754.5
cell_49,SparseMFGP,45,0.0,0.15563455706993765,25,249,757.6
cell_49,SparseMFGP,46,0.0,0.13353931280822648,25,249,491.1
cell_49,SparseMFGP,47,0.08919437340153435,0.09040839781151852,25,249,478.6
cell_49,SparseMFGP,48,0.08919437340153435,0.09057026773284974,25,249,686.1
cell_49,SparseMFGP,49,0.21547314578005117,0.42976531559238973,25,249,473.9
cell_49,SparseMFGP,50,0.0,0.0,25,249,741.5
cell_49,SparseMFGP,51,0.08919437340153435,0.17817899036334334,25,249,532.9
cell_49,Progressive,42,0.0,0.07946801450354478,25,249,28.2
cell_49,Progressive,43,0.0,0.0,25,249,27.8
cell_49,Progressive,44,0.0,0.08966919183743888,25,249,28.6
cell_49,Progressive,45,0.08919437340153435,0.1438457055909866,25,249,28.2
cell_49,Progressive,46,0.08919437340153435,0.14017665404081234,25,249,27.7
cell_49,Progressive,47,0.08919437340153435,0.09057026773284974,25,249,27.5
cell_49,Progressive,48,0.0,0.0681775874906923,25,249,28.2
cell_49,Progressive,49,0.0,0.06471761792223732,25,249,28.1
cell_49,Progressive,50,0.0,0.0,25,249,27.4
cell_49,Progressive,51,0.0,0.058246193359016346,25,249,27.3
cell_49,KnowledgeDistillation,42,0.08919437340153435,0.09089400757551218,25,249,49.2
cell_49,KnowledgeDistillation,43,0.0,0.0,25,249,49.1
cell_49,KnowledgeDistillation,44,0.0,0.2574203869770249,25,249,48.0
cell_49,KnowledgeDistillation,45,0.0,0.2341549580756897,25,249,47.6
cell_49,KnowledgeDistillation,46,0.21483375959079287,0.33060784853291847,25,249,49.0
cell_49,KnowledgeDistillation,47,0.08919437340153435,0.09057026773284974,25,249,49.0
cell_49,KnowledgeDistillation,48,0.08919437340153435,0.09251270678882437,25,249,47.3
cell_49,KnowledgeDistillation,49,0.2710997442455244,0.35154572285711183,25,249,47.8
cell_49,KnowledgeDistillation,50,0.0,0.0,25,249,49.0
cell_49,KnowledgeDistillation,51,0.0,0.20098848565292865,25,249,49.0
cell_49,PseudoLabeling,42,0.08919437340153435,0.09089400757551218,25,249,57.7
cell_49,PseudoLabeling,43,0.0,0.0,25,249,57.6
cell_49,PseudoLabeling,44,0.15281329923273657,0.2971203340995174,25,249,57.0
cell_49,PseudoLabeling,45,0.21483375959079287,0.3496815209297804,25,249,56.9
cell_49,PseudoLabeling,46,0.21547314578005117,0.32928456192603595,25,249,57.3
cell_49,PseudoLabeling,47,0.08919437340153435,0.09057026773284974,25,249,57.1
cell_49,PseudoLabeling,48,0.08919437340153435,0.09704506458609845,25,249,56.8
cell_49,PseudoLabeling,49,0.15281329923273657,0.311422216107136,25,249,56.6
cell_49,PseudoLabeling,50,0.0,0.0,25,249,56.8
cell_49,PseudoLabeling,51,0.0,0.20098848565292865,25,249,56.4
