benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_28,MFGP,42,0.0,0.05312368480688901,25,249,284.7
cell_28,MFGP,43,0.0,0.0,25,249,275.3
cell_28,MFGP,44,0.0,0.14003771569166965,25,249,328.0
cell_28,MFGP,45,0.0,0.12339546440480387,25,249,316.0
cell_28,MFGP,46,0.0,0.14990166402279076,25,249,306.7
cell_28,MFGP,47,0.0,0.04183325779403652,25,249,304.9
cell_28,MFGP,48,0.0,0.05312368480688901,25,249,264.9
cell_28,MFGP,49,0.0,0.0193535724691637,25,249,267.9
cell_28,MFGP,50,0.0,0.0,25,249,277.7
cell_28,MFGP,51,0.0,0.09070111258592563,25,249,361.0
cell_28,DKL,42,0.0,0.026779355110233216,25,249,502.3
cell_28,DKL,43,0.0,0.0,25,249,470.7
cell_28,DKL,44,0.0,0.07582931356361985,25,249,482.7
cell_28,DKL,45,0.0,0.07074727249182515,25,249,468.7
cell_28,DKL,46,0.0,0.07074727249182515,25,249,470.5
cell_28,DKL,47,0.0,0.028398054323545394,25,249,487.2
cell_28,DKL,48,0.0,0.03054283078118404,25,249,478.9
cell_28,DKL,49,0.0,0.09068425113578675,25,249,485.5
cell_28,DKL,50,0.0,0.0,25,249,501.7
cell_28,DKL,51,0.0,0.04095309009679795,25,249,496.6
cell_28,SparseMFGP,42,0.0,0.026779355110233216,25,249,667.1
cell_28,SparseMFGP,43,0.0,0.0,25,249,666.4
cell_28,SparseMFGP,44,0.0,0.21808599609353851,25,249,674.8
cell_28,SparseMFGP,45,0.0,0.1546768267020615,25,249,656.3
cell_28,SparseMFGP,46,0.0,0.14758152848370987,25,249,665.6
cell_28,SparseMFGP,47,0.0,0.03430630645213487,25,249,694.7
cell_28,SparseMFGP,48,0.0,0.03054283078118404,25,249,673.7
cell_28,SparseMFGP,49,0.0,0.11424981384958997,25,249,648.3
cell_28,SparseMFGP,50,0.0,0.0,25,249,690.3
cell_28,SparseMFGP,51,0.0,0.12237366052640038,25,249,665.2
cell_28,Progressive,42,0.0,0.015488928097380835,25,249,30.2
cell_28,Progressive,43,0.0,0.0,25,249,29.6
cell_28,Progressive,44,0.0,0.02386906881629911,25,249,26.5
cell_28,Progressive,45,0.0,0.045320205682713104,25,249,29.7
cell_28,Progressive,46,0.0,0.036188044287610265,25,249,27.2
cell_28,Progressive,47,0.0,0.015488928097380835,25,249,28.6
cell_28,Progressive,48,0.0,0.01925240376833163,25,249,28.8
cell_28,Progressive,49,0.0,0.04371499562951185,25,249,30.3
cell_28,Progressive,50,0.0,0.0,25,249,29.1
cell_28,Progressive,51,0.0,0.03718961442584716,25,249,31.2
cell_28,KnowledgeDistillation,42,0.0,0.011725452426430045,25,249,47.2
cell_28,KnowledgeDistillation,43,0.0,0.0,25,249,44.0
cell_28,KnowledgeDistillation,44,0.0,0.02386906881629911,25,249,46.5
cell_28,KnowledgeDistillation,45,0.0,0.0490836813536639,25,249,46.8
cell_28,KnowledgeDistillation,46,0.0,0.036188044287610265,25,249,46.2
cell_28,KnowledgeDistillation,47,0.0,0.023015879439282422,25,249,45.9
cell_28,KnowledgeDistillation,48,0.0,0.023015879439282422,25,249,48.4
cell_28,KnowledgeDistillation,49,0.0,0.04747847130046268,25,249,43.3
cell_28,KnowledgeDistillation,50,0.0,0.0,25,249,41.5
cell_28,KnowledgeDistillation,51,0.0,0.03718961442584716,25,249,42.0
cell_28,PseudoLabeling,42,0.0,0.011725452426430045,25,249,48.8
cell_28,PseudoLabeling,43,0.0,0.0,25,249,49.5
cell_28,PseudoLabeling,44,0.0,0.02386906881629911,25,249,49.0
cell_28,PseudoLabeling,45,0.0,0.0193535724691637,25,249,48.9
cell_28,PseudoLabeling,46,0.0,0.036188044287610265,25,249,50.1
cell_28,PseudoLabeling,47,0.0,0.023015879439282422,25,249,48.8
cell_28,PseudoLabeling,48,0.0,0.023015879439282422,25,249,49.1
cell_28,PseudoLabeling,49,0.0,0.04747847130046268,25,249,48.7
cell_28,PseudoLabeling,50,0.0,0.0,25,249,48.4
cell_28,PseudoLabeling,51,0.0,0.044716565767748774,25,249,49.2
