benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_20,MFGP,42,0.0,0.049360209135938186,25,249,460.6
cell_20,MFGP,43,0.0,0.0,25,249,379.2
cell_20,MFGP,44,0.0,0.13311777655476012,25,249,385.8
cell_20,MFGP,45,0.0,0.1445869349390824,25,249,329.4
cell_20,MFGP,46,0.0,0.09369233384052526,25,249,287.5
cell_20,MFGP,47,0.0,0.04559673346498736,25,249,414.4
cell_20,MFGP,48,0.0,0.04559673346498736,25,249,478.4
cell_20,MFGP,49,0.0,0.0193535724691637,25,249,474.1
cell_20,MFGP,50,0.0,0.0,25,249,459.2
cell_20,MFGP,51,0.0,0.14587177743964896,25,249,334.0
cell_20,DKL,42,0.0,0.01925240376833163,25,249,650.5
cell_20,DKL,43,0.0,0.0,25,249,758.6
cell_20,DKL,44,0.0,0.017421250283272294,25,249,661.4
cell_20,DKL,45,0.0,0.06806292962974912,25,249,813.4
cell_20,DKL,46,0.0,0.06806292962974912,25,249,723.5
cell_20,DKL,47,0.0,0.03216152999449622,25,249,658.9
cell_20,DKL,48,0.0,0.026779355110233216,25,249,658.8
cell_20,DKL,49,0.0,0.07328323459268091,25,249,652.8
cell_20,DKL,50,0.0,0.0,25,249,650.8
cell_20,DKL,51,0.0,0.06575965554080701,25,249,706.0
cell_20,SparseMFGP,42,0.0,0.026779355110233216,25,249,869.6
cell_20,SparseMFGP,43,0.0,0.0,25,249,873.4
cell_20,SparseMFGP,44,0.0,0.20501499994604247,25,249,996.5
cell_20,SparseMFGP,45,0.0,0.14338639968920902,25,249,1051.9
cell_20,SparseMFGP,46,0.0,0.07328323459268091,25,249,866.5
cell_20,SparseMFGP,47,0.0,0.03430630645213487,25,249,1018.1
cell_20,SparseMFGP,48,0.0,0.026779355110233216,25,249,912.4
cell_20,SparseMFGP,49,0.0,0.11424981384958997,25,249,865.2
cell_20,SparseMFGP,50,0.0,0.0,25,249,877.9
cell_20,SparseMFGP,51,0.0,0.140651472476717,25,249,1002.2
cell_20,Progressive,42,0.0,0.015488928097380835,25,249,38.6
cell_20,Progressive,43,0.0,0.0,25,249,39.2
cell_20,Progressive,44,0.0,0.036940064963794886,25,249,37.9
cell_20,Progressive,45,0.0,0.039951519958561055,25,249,36.5
cell_20,Progressive,46,0.0,0.036188044287610265,25,249,36.8
cell_20,Progressive,47,0.0,0.015488928097380835,25,249,39.4
cell_20,Progressive,48,0.0,0.01925240376833163,25,249,68.7
cell_20,Progressive,49,0.0,0.036188044287610265,25,249,58.0
cell_20,Progressive,50,0.0,0.0,25,249,54.5
cell_20,Progressive,51,0.0,0.03718961442584716,25,249,37.8
cell_20,KnowledgeDistillation,42,0.0,0.023015879439282422,25,249,71.8
cell_20,KnowledgeDistillation,43,0.0,0.0,25,249,73.0
cell_20,KnowledgeDistillation,44,0.0,0.044467016305696466,25,249,63.7
cell_20,KnowledgeDistillation,45,0.0,0.04371499562951185,25,249,63.2
cell_20,KnowledgeDistillation,46,0.0,0.051241946971413495,25,249,113.9
cell_20,KnowledgeDistillation,47,0.0,0.023015879439282422,25,249,63.3
cell_20,KnowledgeDistillation,48,0.0,0.023015879439282422,25,249,86.3
cell_20,KnowledgeDistillation,49,0.0,0.04747847130046268,25,249,62.5
cell_20,KnowledgeDistillation,50,0.0,0.0,25,249,60.0
cell_20,KnowledgeDistillation,51,0.0,0.03718961442584716,25,249,61.0
cell_20,PseudoLabeling,42,0.0,0.023015879439282422,25,249,70.9
cell_20,PseudoLabeling,43,0.0,0.0,25,249,71.5
cell_20,PseudoLabeling,44,0.0,0.044467016305696466,25,249,85.0
cell_20,PseudoLabeling,45,0.0,0.04747847130046268,25,249,71.7
cell_20,PseudoLabeling,46,0.0,0.051241946971413495,25,249,70.8
cell_20,PseudoLabeling,47,0.0,0.023015879439282422,25,249,96.7
cell_20,PseudoLabeling,48,0.0,0.023015879439282422,25,249,102.7
cell_20,PseudoLabeling,49,0.0,0.04747847130046268,25,249,71.5
cell_20,PseudoLabeling,50,0.0,0.0,25,249,72.1
cell_20,PseudoLabeling,51,0.0,0.044716565767748774,25,249,71.8
