benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_114,MFGP,42,0.0,0.04559673346498736,25,249,242.5
cell_114,MFGP,43,0.0,0.0,25,249,256.9
cell_114,MFGP,44,0.0,0.17726779759784966,25,249,200.3
cell_114,MFGP,45,0.0,0.0451583357613819,25,249,197.5
cell_114,MFGP,46,0.0,0.14151140643378918,25,249,199.5
cell_114,MFGP,47,0.0,0.026779355110233216,25,249,221.3
cell_114,MFGP,48,0.0,0.023015879439282422,25,249,249.1
cell_114,MFGP,49,0.0,0.0193535724691637,25,249,212.1
cell_114,MFGP,50,0.0,0.0,25,249,190.0
cell_114,MFGP,51,0.0,0.11047622130855596,25,249,214.5
cell_114,DKL,42,0.0,0.011887322347761266,25,249,660.1
cell_114,DKL,43,0.0,0.0,25,249,663.6
cell_114,DKL,44,0.0,0.05477273463045067,25,249,728.1
cell_114,DKL,45,0.0,0.09653854662393244,25,249,660.8
cell_114,DKL,46,0.0,0.09139917662166627,25,249,666.5
cell_114,DKL,47,0.0,0.03147358282883854,25,249,769.4
cell_114,DKL,48,0.0,0.029854883615526354,25,249,657.7
cell_114,DKL,49,0.0,0.0451583357613819,25,249,652.5
cell_114,DKL,50,0.0,0.0,25,249,661.6
cell_114,DKL,51,0.0,0.03465365232499145,25,249,666.1
cell_114,SparseMFGP,42,0.0,0.019090533847000407,25,249,878.8
cell_114,SparseMFGP,43,0.0,0.0,25,249,876.9
cell_114,SparseMFGP,44,0.0,0.14390910464350778,25,249,879.8
cell_114,SparseMFGP,45,0.0,0.0193535724691637,25,249,983.0
cell_114,SparseMFGP,46,0.0,0.11000072841464538,25,249,878.2
cell_114,SparseMFGP,47,0.0,0.019090533847000407,25,249,969.6
cell_114,SparseMFGP,48,0.0,0.022854009517951204,25,249,977.0
cell_114,SparseMFGP,49,0.0,0.041448816730874846,25,249,881.9
cell_114,SparseMFGP,50,0.0,0.0,25,249,881.5
cell_114,SparseMFGP,51,0.0,0.11102927687310417,25,249,880.0
cell_114,Progressive,42,0.0,0.007961976755479253,25,249,38.6
cell_114,Progressive,43,0.0,0.0,25,249,44.5
cell_114,Progressive,44,0.0,0.017421250283272294,25,249,38.8
cell_114,Progressive,45,0.0,0.024735747353426672,25,249,47.2
cell_114,Progressive,46,0.0,0.023278918061445716,25,249,39.1
cell_114,Progressive,47,0.0,0.007961976755479253,25,249,44.6
cell_114,Progressive,48,0.0,0.004036631163197239,25,249,44.6
cell_114,Progressive,49,0.0,0.0193535724691637,25,249,38.5
cell_114,Progressive,50,0.0,0.0,25,249,43.6
cell_114,Progressive,51,0.0,0.02966266308394558,25,249,37.0
cell_114,KnowledgeDistillation,42,0.0,0.007961976755479253,25,249,69.7
cell_114,KnowledgeDistillation,43,0.0,0.0,25,249,76.8
cell_114,KnowledgeDistillation,44,0.0,0.017421250283272294,25,249,63.1
cell_114,KnowledgeDistillation,45,0.0,0.028661092945708684,25,249,65.1
cell_114,KnowledgeDistillation,46,0.0,0.023278918061445716,25,249,63.7
cell_114,KnowledgeDistillation,47,0.0,0.004036631163197239,25,249,64.0
cell_114,KnowledgeDistillation,48,0.0,0.004036631163197239,25,249,73.2
cell_114,KnowledgeDistillation,49,0.0,0.0193535724691637,25,249,63.5
cell_114,KnowledgeDistillation,50,0.0,0.0,25,249,61.0
cell_114,KnowledgeDistillation,51,0.0,0.02966266308394558,25,249,62.5
cell_114,PseudoLabeling,42,0.0,0.007961976755479253,25,249,72.0
cell_114,PseudoLabeling,43,0.0,0.0,25,249,72.0
cell_114,PseudoLabeling,44,0.0,0.017421250283272294,25,249,72.8
cell_114,PseudoLabeling,45,0.0,0.028661092945708684,25,249,78.2
cell_114,PseudoLabeling,46,0.0,0.027204263653727728,25,249,76.5
cell_114,PseudoLabeling,47,0.0,0.007961976755479253,25,249,75.1
cell_114,PseudoLabeling,48,0.0,0.011725452426430045,25,249,80.9
cell_114,PseudoLabeling,49,0.0,0.0193535724691637,25,249,75.4
cell_114,PseudoLabeling,50,0.0,0.0,25,249,73.0
cell_114,PseudoLabeling,51,0.0,0.02966266308394558,25,249,72.4
