benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_52,MFGP,42,0.0,0.06603281103305367,25,249,179.1
cell_52,MFGP,43,0.0,0.0,25,249,353.9
cell_52,MFGP,44,0.0,0.19260497264398252,25,249,353.4
cell_52,MFGP,45,0.0,0.0451583357613819,25,249,173.8
cell_52,MFGP,46,0.08919437340153435,0.3607648893349298,25,249,145.7
cell_52,MFGP,47,0.0,0.011725452426430045,25,249,191.4
cell_52,MFGP,48,0.0,0.07570453883259395,25,249,345.1
cell_52,MFGP,49,0.0,0.0193535724691637,25,249,366.2
cell_52,MFGP,50,0.0,0.0,25,249,351.9
cell_52,MFGP,51,0.08919437340153435,0.2716318916119001,25,249,389.4
cell_52,DKL,42,0.0,0.014800980931723185,25,249,1139.3
cell_52,DKL,43,0.0,0.0,25,249,1034.1
cell_52,DKL,44,0.0,0.06764139337628242,25,249,1078.4
cell_52,DKL,45,0.0,0.07741091758662692,25,249,1124.6
cell_52,DKL,46,0.0,0.10738383135312403,25,249,1077.2
cell_52,DKL,47,0.0,0.02018315581598616,25,249,1206.6
cell_52,DKL,48,0.0,0.023663359124607306,25,249,1156.2
cell_52,DKL,49,0.0,0.0193535724691637,25,249,1153.5
cell_52,DKL,50,0.0,0.0,25,249,1092.7
cell_52,DKL,51,0.0,0.04656458070294684,25,249,1061.0
cell_52,SparseMFGP,42,0.0,0.011725452426430045,25,249,1459.0
cell_52,SparseMFGP,43,0.0,0.0,25,249,1508.3
cell_52,SparseMFGP,44,0.0,0.07933649519246283,25,249,1509.6
cell_52,SparseMFGP,45,0.0,0.04119252268876709,25,249,1408.2
cell_52,SparseMFGP,46,0.0,0.10799084355811606,25,249,1453.9
cell_52,SparseMFGP,47,0.0,0.011725452426430045,25,249,1335.8
cell_52,SparseMFGP,48,0.0,0.03038096085985282,25,249,1331.6
cell_52,SparseMFGP,49,0.0,0.0451583357613819,25,249,1499.6
cell_52,SparseMFGP,50,0.0,0.0,25,249,1468.2
cell_52,SparseMFGP,51,0.0,0.140651472476717,25,249,1469.3
cell_52,Progressive,42,0.0,0.004036631163197239,25,249,113.6
cell_52,Progressive,43,0.0,0.0,25,249,129.1
cell_52,Progressive,44,0.0,0.017421250283272294,25,249,126.2
cell_52,Progressive,45,0.0,0.0193535724691637,25,249,119.6
cell_52,Progressive,46,0.0,0.02580139100219052,25,249,125.0
cell_52,Progressive,47,0.0,0.004036631163197239,25,249,118.9
cell_52,Progressive,48,0.0,0.004036631163197239,25,249,130.4
cell_52,Progressive,49,0.0,0.0193535724691637,25,249,103.4
cell_52,Progressive,50,0.0,0.0,25,249,122.4
cell_52,Progressive,51,0.0,0.0165916669364498,25,249,124.6
cell_52,KnowledgeDistillation,42,0.0,0.004036631163197239,25,249,200.9
cell_52,KnowledgeDistillation,43,0.0,0.0,25,249,186.6
cell_52,KnowledgeDistillation,44,0.0,0.017421250283272294,25,249,200.6
cell_52,KnowledgeDistillation,45,0.0,0.027204263653727728,25,249,189.8
cell_52,KnowledgeDistillation,46,0.0,0.0193535724691637,25,249,197.6
cell_52,KnowledgeDistillation,47,0.0,0.004036631163197239,25,249,193.7
cell_52,KnowledgeDistillation,48,0.0,0.004036631163197239,25,249,183.3
cell_52,KnowledgeDistillation,49,0.0,0.0193535724691637,25,249,208.8
cell_52,KnowledgeDistillation,50,0.0,0.0,25,249,148.6
cell_52,KnowledgeDistillation,51,0.0,0.0165916669364498,25,249,169.2
cell_52,PseudoLabeling,42,0.0,0.004036631163197239,25,249,180.0
cell_52,PseudoLabeling,43,0.0,0.0,25,249,182.3
cell_52,PseudoLabeling,44,0.0,0.017421250283272294,25,249,176.8
cell_52,PseudoLabeling,45,0.0,0.027204263653727728,25,249,184.1
cell_52,PseudoLabeling,46,0.0,0.02580139100219052,25,249,192.6
cell_52,PseudoLabeling,47,0.0,0.004036631163197239,25,249,193.3
cell_52,PseudoLabeling,48,0.0,0.004036631163197239,25,249,194.5
cell_52,PseudoLabeling,49,0.0,0.0193535724691637,25,249,178.0
cell_52,PseudoLabeling,50,0.0,0.0,25,249,82.0
cell_52,PseudoLabeling,51,0.0,0.0165916669364498,25,249,78.6
