benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_63,MFGP,42,0.0,0.023015879439282422,25,249,169.2
cell_63,MFGP,43,0.0,0.0,25,249,166.5
cell_63,MFGP,44,0.0,0.13805480915536203,25,249,153.9
cell_63,MFGP,45,0.0,0.1047804234517136,25,249,159.4
cell_63,MFGP,46,0.0,0.12957349973561172,25,249,141.8
cell_63,MFGP,47,0.0,0.011725452426430045,25,249,171.8
cell_63,MFGP,48,0.0,0.03430630645213487,25,249,158.6
cell_63,MFGP,49,0.0,0.0193535724691637,25,249,161.4
cell_63,MFGP,50,0.0,0.0,25,249,163.4
cell_63,MFGP,51,0.0,0.06304833435850912,25,249,146.6
cell_63,DKL,42,0.0,0.004036631163197239,25,249,660.1
cell_63,DKL,43,0.0,0.0,25,249,648.4
cell_63,DKL,44,0.0,0.026566900838486052,25,249,621.0
cell_63,DKL,45,0.0,0.07634527393786308,25,249,666.8
cell_63,DKL,46,0.0,0.0709630990536001,25,249,662.6
cell_63,DKL,47,0.0,0.009418806047460213,25,249,664.5
cell_63,DKL,48,0.0,0.018726326524005195,25,249,629.0
cell_63,DKL,49,0.0,0.08914648688314018,25,249,660.9
cell_63,DKL,50,0.0,0.0,25,249,659.4
cell_63,DKL,51,0.0,0.028866802637400435,25,249,661.2
cell_63,SparseMFGP,42,0.0,0.011725452426430045,25,249,890.0
cell_63,SparseMFGP,43,0.0,0.0,25,249,876.5
cell_63,SparseMFGP,44,0.0,0.23407065082499637,25,249,867.9
cell_63,SparseMFGP,45,0.0,0.07478053136499463,25,249,872.0
cell_63,SparseMFGP,46,0.0,0.0451583357613819,25,249,875.8
cell_63,SparseMFGP,47,0.0,0.011725452426430045,25,249,870.2
cell_63,SparseMFGP,48,0.0,0.015488928097380835,25,249,888.0
cell_63,SparseMFGP,49,0.0,0.041448816730874846,25,249,868.8
cell_63,SparseMFGP,50,0.0,0.0,25,249,872.4
cell_63,SparseMFGP,51,0.0,0.09597537418930088,25,249,881.0
cell_63,Progressive,42,0.0,0.004036631163197239,25,249,37.7
cell_63,Progressive,43,0.0,0.0,25,249,38.3
cell_63,Progressive,44,0.0,0.02386906881629911,25,249,39.7
cell_63,Progressive,45,0.0,0.0193535724691637,25,249,38.3
cell_63,Progressive,46,0.0,0.0193535724691637,25,249,42.6
cell_63,Progressive,47,0.0,0.004036631163197239,25,249,38.2
cell_63,Progressive,48,0.0,0.004036631163197239,25,249,38.0
cell_63,Progressive,49,0.0,0.0193535724691637,25,249,38.3
cell_63,Progressive,50,0.0,0.0,25,249,39.6
cell_63,Progressive,51,0.0,0.0165916669364498,25,249,37.9
cell_63,KnowledgeDistillation,42,0.0,0.004036631163197239,25,249,69.0
cell_63,KnowledgeDistillation,43,0.0,0.0,25,249,65.7
cell_63,KnowledgeDistillation,44,0.0,0.017421250283272294,25,249,65.6
cell_63,KnowledgeDistillation,45,0.0,0.0193535724691637,25,249,65.0
cell_63,KnowledgeDistillation,46,0.0,0.0193535724691637,25,249,64.5
cell_63,KnowledgeDistillation,47,0.0,0.004036631163197239,25,249,64.4
cell_63,KnowledgeDistillation,48,0.0,0.004036631163197239,25,249,63.3
cell_63,KnowledgeDistillation,49,0.0,0.0193535724691637,25,249,63.9
cell_63,KnowledgeDistillation,50,0.0,0.0,25,249,61.5
cell_63,KnowledgeDistillation,51,0.0,0.0165916669364498,25,249,62.0
cell_63,PseudoLabeling,42,0.0,0.004036631163197239,25,249,73.9
cell_63,PseudoLabeling,43,0.0,0.0,25,249,73.4
cell_63,PseudoLabeling,44,0.0,0.017421250283272294,25,249,74.0
cell_63,PseudoLabeling,45,0.0,0.0193535724691637,25,249,73.5
cell_63,PseudoLabeling,46,0.0,0.0193535724691637,25,249,73.9
cell_63,PseudoLabeling,47,0.0,0.004036631163197239,25,249,72.5
cell_63,PseudoLabeling,48,0.0,0.004036631163197239,25,249,73.6
cell_63,PseudoLabeling,49,0.0,0.0193535724691637,25,249,72.1
cell_63,PseudoLabeling,50,0.0,0.0,25,249,71.4
cell_63,PseudoLabeling,51,0.0,0.0165916669364498,25,249,72.1
