benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_54,MFGP,42,0.0,0.011725452426430045,25,249,158.6
cell_54,MFGP,43,0.0,0.0,25,249,153.7
cell_54,MFGP,44,0.08919437340153435,0.2495433919302442,25,249,149.7
cell_54,MFGP,45,0.0,0.0451583357613819,25,249,138.2
cell_54,MFGP,46,0.08919437340153435,0.36541864957320236,25,249,126.4
cell_54,MFGP,47,0.0,0.011725452426430045,25,249,163.4
cell_54,MFGP,48,0.0,0.07586640875392518,25,249,148.1
cell_54,MFGP,49,0.0,0.0193535724691637,25,249,140.3
cell_54,MFGP,50,0.0,0.0,25,249,155.0
cell_54,MFGP,51,0.08919437340153435,0.33759388455437167,25,249,137.2
cell_54,DKL,42,0.0,0.004036631163197239,25,249,652.9
cell_54,DKL,43,0.0,0.0,25,249,655.8
cell_54,DKL,44,0.0,0.09640028273279536,25,249,686.9
cell_54,DKL,45,0.0,0.054223051355930064,25,249,651.2
cell_54,DKL,46,0.0,0.07488844464588211,25,249,660.3
cell_54,DKL,47,0.0,0.004036631163197239,25,249,651.4
cell_54,DKL,48,0.0,0.004036631163197239,25,249,663.2
cell_54,DKL,49,0.0,0.0193535724691637,25,249,674.0
cell_54,DKL,50,0.0,0.0,25,249,653.4
cell_54,DKL,51,0.0,0.05788198603602112,25,249,658.9
cell_54,SparseMFGP,42,0.0,0.011725452426430045,25,249,967.1
cell_54,SparseMFGP,43,0.0,0.0,25,249,926.7
cell_54,SparseMFGP,44,0.0,0.07933649519246283,25,249,869.9
cell_54,SparseMFGP,45,0.0,0.028296885622713448,25,249,873.9
cell_54,SparseMFGP,46,0.0,0.10799084355811606,25,249,917.4
cell_54,SparseMFGP,47,0.0,0.011725452426430045,25,249,1006.2
cell_54,SparseMFGP,48,0.0,0.007961976755479253,25,249,990.0
cell_54,SparseMFGP,49,0.0,0.0451583357613819,25,249,940.3
cell_54,SparseMFGP,50,0.0,0.0,25,249,971.0
cell_54,SparseMFGP,51,0.0,0.10508055726418186,25,249,870.3
cell_54,Progressive,42,0.0,0.004036631163197239,25,249,41.9
cell_54,Progressive,43,0.0,0.0,25,249,41.9
cell_54,Progressive,44,0.0,0.017421250283272294,25,249,41.4
cell_54,Progressive,45,0.0,0.0193535724691637,25,249,41.3
cell_54,Progressive,46,0.0,0.0193535724691637,25,249,40.9
cell_54,Progressive,47,0.0,0.004036631163197239,25,249,41.5
cell_54,Progressive,48,0.0,0.004036631163197239,25,249,41.6
cell_54,Progressive,49,0.0,0.0193535724691637,25,249,49.3
cell_54,Progressive,50,0.0,0.0,25,249,41.6
cell_54,Progressive,51,0.0,0.0165916669364498,25,249,41.7
cell_54,KnowledgeDistillation,42,0.0,0.004036631163197239,25,249,78.5
cell_54,KnowledgeDistillation,43,0.0,0.0,25,249,78.0
cell_54,KnowledgeDistillation,44,0.0,0.017421250283272294,25,249,66.4
cell_54,KnowledgeDistillation,45,0.0,0.024735747353426672,25,249,78.0
cell_54,KnowledgeDistillation,46,0.0,0.0193535724691637,25,249,66.7
cell_54,KnowledgeDistillation,47,0.0,0.004036631163197239,25,249,78.9
cell_54,KnowledgeDistillation,48,0.0,0.004036631163197239,25,249,76.1
cell_54,KnowledgeDistillation,49,0.0,0.0193535724691637,25,249,67.4
cell_54,KnowledgeDistillation,50,0.0,0.0,25,249,60.8
cell_54,KnowledgeDistillation,51,0.0,0.0165916669364498,25,249,61.4
cell_54,PseudoLabeling,42,0.0,0.004036631163197239,25,249,72.5
cell_54,PseudoLabeling,43,0.0,0.0,25,249,71.8
cell_54,PseudoLabeling,44,0.0,0.017421250283272294,25,249,72.9
cell_54,PseudoLabeling,45,0.0,0.024735747353426672,25,249,72.0
cell_54,PseudoLabeling,46,0.0,0.0193535724691637,25,249,72.6
cell_54,PseudoLabeling,47,0.0,0.004036631163197239,25,249,73.0
cell_54,PseudoLabeling,48,0.0,0.004036631163197239,25,249,77.9
cell_54,PseudoLabeling,49,0.0,0.0193535724691637,25,249,82.6
cell_54,PseudoLabeling,50,0.0,0.0,25,249,71.3
cell_54,PseudoLabeling,51,0.0,0.0165916669364498,25,249,71.6
