benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_85,MFGP,42,0.0,0.011725452426430045,25,249,262.8
cell_85,MFGP,43,0.0,0.0,25,249,227.9
cell_85,MFGP,44,0.0,0.06277180657623496,25,249,536.3
cell_85,MFGP,45,0.0,0.14321104060776685,25,249,214.0
cell_85,MFGP,46,0.0,0.12142604702860715,25,249,262.1
cell_85,MFGP,47,0.0,0.011725452426430045,25,249,409.5
cell_85,MFGP,48,0.0,0.0380697821230857,25,249,314.0
cell_85,MFGP,49,0.0,0.0193535724691637,25,249,396.8
cell_85,MFGP,50,0.0,0.0,25,249,229.7
cell_85,MFGP,51,0.0,0.08440167481411885,25,249,273.8
cell_85,DKL,42,0.0,0.004036631163197239,25,249,519.0
cell_85,DKL,43,0.0,0.0,25,249,509.3
cell_85,DKL,44,0.0,0.08451633267506178,25,249,561.8
cell_85,DKL,45,0.0,0.049083681353663915,25,249,560.9
cell_85,DKL,46,0.0,0.11380467156592892,25,249,631.0
cell_85,DKL,47,0.0,0.009418806047460213,25,249,547.1
cell_85,DKL,48,0.0,0.007961976755479253,25,249,570.6
cell_85,DKL,49,0.0,0.06725358002309305,25,249,568.9
cell_85,DKL,50,0.0,0.0,25,249,731.9
cell_85,DKL,51,0.0,0.06476145769259783,25,249,539.0
cell_85,SparseMFGP,42,0.0,0.011725452426430045,25,249,706.0
cell_85,SparseMFGP,43,0.0,0.0,25,249,731.7
cell_85,SparseMFGP,44,0.0,0.23065789331692982,25,249,731.3
cell_85,SparseMFGP,45,0.0,0.09562128373638885,25,249,718.2
cell_85,SparseMFGP,46,0.0,0.08563930525429712,25,249,753.2
cell_85,SparseMFGP,47,0.0,0.011725452426430045,25,249,721.7
cell_85,SparseMFGP,48,0.0,0.007961976755479253,25,249,724.8
cell_85,SparseMFGP,49,0.0,0.028661092945708684,25,249,817.6
cell_85,SparseMFGP,50,0.0,0.0,25,249,732.4
cell_85,SparseMFGP,51,0.0,0.1533987287815503,25,249,692.0
cell_85,Progressive,42,0.0,0.004036631163197239,25,249,27.5
cell_85,Progressive,43,0.0,0.0,25,249,29.7
cell_85,Progressive,44,0.0,0.02386906881629911,25,249,29.4
cell_85,Progressive,45,0.0,0.0193535724691637,25,249,28.5
cell_85,Progressive,46,0.0,0.0193535724691637,25,249,42.0
cell_85,Progressive,47,0.0,0.004036631163197239,25,249,44.5
cell_85,Progressive,48,0.0,0.004036631163197239,25,249,42.0
cell_85,Progressive,49,0.0,0.0193535724691637,25,249,30.6
cell_85,Progressive,50,0.0,0.0,25,249,33.9
cell_85,Progressive,51,0.0,0.0165916669364498,25,249,28.5
cell_85,KnowledgeDistillation,42,0.0,0.004036631163197239,25,249,72.0
cell_85,KnowledgeDistillation,43,0.0,0.0,25,249,82.8
cell_85,KnowledgeDistillation,44,0.0,0.02386906881629911,25,249,82.9
cell_85,KnowledgeDistillation,45,0.0,0.02580139100219052,25,249,82.7
cell_85,KnowledgeDistillation,46,0.0,0.0193535724691637,25,249,90.2
cell_85,KnowledgeDistillation,47,0.0,0.004036631163197239,25,249,65.3
cell_85,KnowledgeDistillation,48,0.0,0.004036631163197239,25,249,89.2
cell_85,KnowledgeDistillation,49,0.0,0.0193535724691637,25,249,79.5
cell_85,KnowledgeDistillation,50,0.0,0.0,25,249,63.1
cell_85,KnowledgeDistillation,51,0.0,0.0165916669364498,25,249,66.9
cell_85,PseudoLabeling,42,0.0,0.004036631163197239,25,249,80.7
cell_85,PseudoLabeling,43,0.0,0.0,25,249,69.9
cell_85,PseudoLabeling,44,0.0,0.02386906881629911,25,249,53.7
cell_85,PseudoLabeling,45,0.0,0.02580139100219052,25,249,55.9
cell_85,PseudoLabeling,46,0.0,0.0193535724691637,25,249,51.2
cell_85,PseudoLabeling,47,0.0,0.004036631163197239,25,249,51.9
cell_85,PseudoLabeling,48,0.0,0.004036631163197239,25,249,62.8
cell_85,PseudoLabeling,49,0.0,0.0193535724691637,25,249,65.9
cell_85,PseudoLabeling,50,0.0,0.0,25,249,62.6
cell_85,PseudoLabeling,51,0.0,0.0165916669364498,25,249,59.7
