benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_96,MFGP,42,0.0,0.014800980931723185,25,249,152.0
cell_96,MFGP,43,0.0,0.0,25,249,130.1
cell_96,MFGP,44,0.36476982097186716,0.3948068082488911,25,249,111.8
cell_96,MFGP,45,0.0,0.06722660170287117,25,249,138.0
cell_96,MFGP,46,0.42519181585677746,0.5626901971575641,25,249,123.1
cell_96,MFGP,47,0.0,0.004036631163197239,25,249,142.6
cell_96,MFGP,48,0.08919437340153435,0.09218896694616192,25,249,138.4
cell_96,MFGP,49,0.0,0.0193535724691637,25,249,129.1
cell_96,MFGP,50,0.0,0.0,25,249,137.6
cell_96,MFGP,51,0.08919437340153435,0.30795819979064765,25,249,141.6
cell_96,DKL,42,0.0,0.04061923338405237,25,249,521.3
cell_96,DKL,43,0.0,0.0,25,249,527.4
cell_96,DKL,44,0.0,0.06764139337628242,25,249,519.7
cell_96,DKL,45,0.0,0.13584595918719636,25,249,509.0
cell_96,DKL,46,0.0,0.08617887165873449,25,249,525.8
cell_96,DKL,47,0.0,0.019090533847000407,25,249,518.1
cell_96,DKL,48,0.0,0.04276400984169102,25,249,535.4
cell_96,DKL,49,0.0,0.0709630990536001,25,249,540.4
cell_96,DKL,50,0.0,0.0,25,249,514.1
cell_96,DKL,51,0.0,0.06083611210031584,25,249,532.0
cell_96,SparseMFGP,42,0.0,0.019090533847000407,25,249,686.0
cell_96,SparseMFGP,43,0.0,0.0,25,249,689.2
cell_96,SparseMFGP,44,0.0,0.2508241876827775,25,249,680.5
cell_96,SparseMFGP,45,0.0,0.09145313326211006,25,249,700.9
cell_96,SparseMFGP,46,0.0,0.3524279139283664,25,249,711.9
cell_96,SparseMFGP,47,0.0,0.019090533847000407,25,249,700.6
cell_96,SparseMFGP,48,0.0,0.022854009517951204,25,249,683.6
cell_96,SparseMFGP,49,0.0,0.0451583357613819,25,249,694.8
cell_96,SparseMFGP,50,0.0,0.0,25,249,717.6
cell_96,SparseMFGP,51,0.0,0.08293135636202696,25,249,694.6
cell_96,Progressive,42,0.0,0.004036631163197239,25,249,39.5
cell_96,Progressive,43,0.0,0.0,25,249,47.1
cell_96,Progressive,44,0.0,0.017421250283272294,25,249,31.3
cell_96,Progressive,45,0.0,0.0193535724691637,25,249,44.9
cell_96,Progressive,46,0.0,0.0193535724691637,25,249,38.3
cell_96,Progressive,47,0.0,0.004036631163197239,25,249,49.8
cell_96,Progressive,48,0.0,0.004036631163197239,25,249,46.7
cell_96,Progressive,49,0.0,0.0193535724691637,25,249,29.2
cell_96,Progressive,50,0.0,0.0,25,249,33.0
cell_96,Progressive,51,0.0,0.021973841820712773,25,249,50.5
cell_96,KnowledgeDistillation,42,0.0,0.004036631163197239,25,249,48.3
cell_96,KnowledgeDistillation,43,0.0,0.0,25,249,59.4
cell_96,KnowledgeDistillation,44,0.0,0.017421250283272294,25,249,83.1
cell_96,KnowledgeDistillation,45,0.0,0.0193535724691637,25,249,74.8
cell_96,KnowledgeDistillation,46,0.0,0.0193535724691637,25,249,56.4
cell_96,KnowledgeDistillation,47,0.0,0.004036631163197239,25,249,62.4
cell_96,KnowledgeDistillation,48,0.0,0.004036631163197239,25,249,82.5
cell_96,KnowledgeDistillation,49,0.0,0.0193535724691637,25,249,79.6
cell_96,KnowledgeDistillation,50,0.0,0.0,25,249,46.1
cell_96,KnowledgeDistillation,51,0.0,0.0165916669364498,25,249,44.0
cell_96,PseudoLabeling,42,0.0,0.004036631163197239,25,249,76.1
cell_96,PseudoLabeling,43,0.0,0.0,25,249,80.6
cell_96,PseudoLabeling,44,0.0,0.017421250283272294,25,249,52.7
cell_96,PseudoLabeling,45,0.0,0.0193535724691637,25,249,66.1
cell_96,PseudoLabeling,46,0.0,0.0193535724691637,25,249,80.6
cell_96,PseudoLabeling,47,0.0,0.004036631163197239,25,249,81.6
cell_96,PseudoLabeling,48,0.0,0.004036631163197239,25,249,51.8
cell_96,PseudoLabeling,49,0.0,0.0193535724691637,25,249,71.9
cell_96,PseudoLabeling,50,0.0,0.0,25,249,77.9
cell_96,PseudoLabeling,51,0.0,0.0165916669364498,25,249,49.5
