benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_34,MFGP,42,0.0,0.03151405030917137,25,249,295.2
cell_34,MFGP,43,0.0,0.0,25,249,261.6
cell_34,MFGP,44,0.0,0.09661610929457044,25,249,301.7
cell_34,MFGP,45,0.0,0.21667300657191849,25,249,386.1
cell_34,MFGP,46,0.0,0.08790548415293428,25,249,386.8
cell_34,MFGP,47,0.0,0.05114077827058162,25,249,366.7
cell_34,MFGP,48,0.0,0.04329008708601752,25,249,354.4
cell_34,MFGP,49,0.0,0.06973558548350514,25,249,322.7
cell_34,MFGP,50,0.0,0.0,25,249,259.7
cell_34,MFGP,51,0.0,0.17757130370034596,25,249,364.4
cell_34,DKL,42,0.0,0.04272354236135821,25,249,703.1
cell_34,DKL,43,0.0,0.0,25,249,713.1
cell_34,DKL,44,0.0,0.08826631918590166,25,249,708.5
cell_34,DKL,45,0.0,0.12835947532562758,25,249,714.2
cell_34,DKL,46,0.0,0.07915101924093758,25,249,718.5
cell_34,DKL,47,0.0,0.0319591925928322,25,249,713.6
cell_34,DKL,48,0.0,0.03632968046877508,25,249,722.0
cell_34,DKL,49,0.0,0.08141719813957464,25,249,698.5
cell_34,DKL,50,0.0,0.0,25,249,719.6
cell_34,DKL,51,0.0,0.07452760961291464,25,249,634.8
cell_34,SparseMFGP,42,0.0,0.04543486354365613,25,249,914.8
cell_34,SparseMFGP,43,0.0,0.0,25,249,906.9
cell_34,SparseMFGP,44,0.0,0.25286105085952865,25,249,849.6
cell_34,SparseMFGP,45,0.0,0.17580085143578547,25,249,917.6
cell_34,SparseMFGP,46,0.0,0.15365165053363056,25,249,922.7
cell_34,SparseMFGP,47,0.0,0.06441411181974149,25,249,909.1
cell_34,SparseMFGP,48,0.0,0.049360209135938186,25,249,924.1
cell_34,SparseMFGP,49,0.0,0.08563930525429712,25,249,906.5
cell_34,SparseMFGP,50,0.0,0.0,25,249,917.9
cell_34,SparseMFGP,51,0.0,0.1925712497437053,25,249,924.8
cell_34,Progressive,42,0.0,0.011725452426430045,25,249,45.2
cell_34,Progressive,43,0.0,0.0,25,249,44.3
cell_34,Progressive,44,0.0,0.041782673443620445,25,249,42.1
cell_34,Progressive,45,0.0,0.04371499562951185,25,249,45.2
cell_34,Progressive,46,0.0,0.036188044287610265,25,249,42.8
cell_34,Progressive,47,0.0,0.026779355110233216,25,249,44.5
cell_34,Progressive,48,0.0,0.023015879439282422,25,249,43.2
cell_34,Progressive,49,0.0,0.04747847130046268,25,249,43.3
cell_34,Progressive,50,0.0,0.0,25,249,43.6
cell_34,Progressive,51,0.0,0.03718961442584716,25,249,43.1
cell_34,KnowledgeDistillation,42,0.0,0.011725452426430045,25,249,73.4
cell_34,KnowledgeDistillation,43,0.0,0.0,25,249,75.8
cell_34,KnowledgeDistillation,44,0.0,0.034255722101718865,25,249,73.0
cell_34,KnowledgeDistillation,45,0.0,0.036188044287610265,25,249,73.5
cell_34,KnowledgeDistillation,46,0.0,0.0193535724691637,25,249,73.6
cell_34,KnowledgeDistillation,47,0.0,0.023015879439282422,25,249,73.2
cell_34,KnowledgeDistillation,48,0.0,0.023015879439282422,25,249,73.2
cell_34,KnowledgeDistillation,49,0.0,0.036188044287610265,25,249,72.8
cell_34,KnowledgeDistillation,50,0.0,0.0,25,249,68.9
cell_34,KnowledgeDistillation,51,0.0,0.03342613875489637,25,249,69.6
cell_34,PseudoLabeling,42,0.0,0.011725452426430045,25,249,81.4
cell_34,PseudoLabeling,43,0.0,0.0,25,249,82.4
cell_34,PseudoLabeling,44,0.0,0.034255722101718865,25,249,81.6
cell_34,PseudoLabeling,45,0.0,0.039951519958561055,25,249,81.2
cell_34,PseudoLabeling,46,0.0,0.0193535724691637,25,249,80.4
cell_34,PseudoLabeling,47,0.0,0.023015879439282422,25,249,81.0
cell_34,PseudoLabeling,48,0.0,0.019414273689662854,25,249,82.0
cell_34,PseudoLabeling,49,0.0,0.036188044287610265,25,249,81.1
cell_34,PseudoLabeling,50,0.0,0.0,25,249,79.6
cell_34,PseudoLabeling,51,0.0,0.03342613875489637,25,249,78.6
