benchmark,model,seed,final_regret,auc,n_hf,n_lf,elapsed
cell_80,MFGP,42,0.0,0.08699496584544643,25,249,479.4
cell_80,MFGP,43,0.0,0.0,25,249,489.6
cell_80,MFGP,44,0.0,0.1618092201107184,25,249,460.8
cell_80,MFGP,45,0.08919437340153435,0.14785198614393424,25,249,509.9
cell_80,MFGP,46,0.0,0.14288730076510467,25,249,529.5
cell_80,MFGP,47,0.0,0.08699496584544643,25,249,558.8
cell_80,MFGP,48,0.0,0.07946801450354478,25,249,546.1
cell_80,MFGP,49,0.0,0.0193535724691637,25,249,480.1
cell_80,MFGP,50,0.0,0.0,25,249,462.4
cell_80,MFGP,51,0.0,0.11940604530199496,25,249,525.9
cell_80,DKL,42,0.0,0.03592500566544705,25,249,758.7
cell_80,DKL,43,0.0,0.0,25,249,752.8
cell_80,DKL,44,0.0,0.06967825655303359,25,249,780.4
cell_80,DKL,45,0.0,0.10768059287556464,25,249,787.2
cell_80,DKL,46,0.0,0.08785152751249044,25,249,770.4
cell_80,DKL,47,0.0,0.03952661141506666,25,249,752.7
cell_80,DKL,48,0.0,0.037907912201754476,25,249,779.9
cell_80,DKL,49,0.0,0.0818758295833464,25,249,829.1
cell_80,DKL,50,0.0,0.0,25,249,780.3
cell_80,DKL,51,0.0,0.06790443199844566,25,249,753.4
cell_80,SparseMFGP,42,0.0,0.03430630645213487,25,249,1037.9
cell_80,SparseMFGP,43,0.0,0.0,25,249,982.6
cell_80,SparseMFGP,44,0.0,0.1287472886788171,25,249,996.6
cell_80,SparseMFGP,45,0.0,0.14338639968920902,25,249,999.9
cell_80,SparseMFGP,46,0.0,0.07418700832011353,25,249,1014.3
cell_80,SparseMFGP,47,0.0,0.03430630645213487,25,249,1016.0
cell_80,SparseMFGP,48,0.0,0.026617485188901994,25,249,983.7
cell_80,SparseMFGP,49,0.0,0.041448816730874846,25,249,1021.2
cell_80,SparseMFGP,50,0.0,0.0,25,249,1018.5
cell_80,SparseMFGP,51,0.0,0.05785500771579922,25,249,1041.0
cell_80,Progressive,42,0.0,0.011725452426430045,25,249,52.2
cell_80,Progressive,43,0.0,0.0,25,249,52.7
cell_80,Progressive,44,0.0,0.034255722101718865,25,249,52.4
cell_80,Progressive,45,0.0,0.039951519958561055,25,249,52.0
cell_80,Progressive,46,0.0,0.036188044287610265,25,249,51.5
cell_80,Progressive,47,0.0,0.015488928097380835,25,249,51.7
cell_80,Progressive,48,0.0,0.01925240376833163,25,249,52.0
cell_80,Progressive,49,0.0,0.0388723871496863,25,249,54.2
cell_80,Progressive,50,0.0,0.0,25,249,52.3
cell_80,Progressive,51,0.0,0.02966266308394558,25,249,51.4
cell_80,KnowledgeDistillation,42,0.0,0.03054283078118404,25,249,89.4
cell_80,KnowledgeDistillation,43,0.0,0.0,25,249,88.8
cell_80,KnowledgeDistillation,44,0.0,0.041782673443620445,25,249,88.3
cell_80,KnowledgeDistillation,45,0.0,0.04387686555084307,25,249,91.2
cell_80,KnowledgeDistillation,46,0.0,0.051241946971413495,25,249,89.9
cell_80,KnowledgeDistillation,47,0.0,0.023015879439282422,25,249,90.5
cell_80,KnowledgeDistillation,48,0.0,0.023015879439282422,25,249,87.8
cell_80,KnowledgeDistillation,49,0.0,0.050162814162538705,25,249,91.1
cell_80,KnowledgeDistillation,50,0.0,0.0,25,249,80.7
cell_80,KnowledgeDistillation,51,0.0,0.0484800414386996,25,249,83.1
cell_80,PseudoLabeling,42,0.0,0.03054283078118404,25,249,96.2
cell_80,PseudoLabeling,43,0.0,0.0,25,249,99.7
cell_80,PseudoLabeling,44,0.0,0.04554614911457127,25,249,98.6
cell_80,PseudoLabeling,45,0.0,0.04371499562951185,25,249,95.9
cell_80,PseudoLabeling,46,0.0,0.051241946971413495,25,249,96.4
cell_80,PseudoLabeling,47,0.0,0.03054283078118404,25,249,96.2
cell_80,PseudoLabeling,48,0.0,0.026779355110233216,25,249,97.6
cell_80,PseudoLabeling,49,0.0,0.050162814162538705,25,249,96.2
cell_80,PseudoLabeling,50,0.0,0.0,25,249,89.9
cell_80,PseudoLabeling,51,0.0,0.0484800414386996,25,249,92.0
