benchmark,model,seed,budget,regret
Park-Unfav,DNGOJoint,43,6.5,0.9061439156346132
Park-Unfav,DNGOJoint,43,7.0,0.9061439156346132
Park-Unfav,DNGOJoint,43,7.5,0.9061439156346132
Park-Unfav,DNGOJoint,43,8.5,0.9061439156346132
Park-Unfav,DNGOJoint,43,9.0,0.9061439156346132
Park-Unfav,DNGOJoint,43,9.5,0.9061439156346132
Park-Unfav,DNGOJoint,43,10.5,0.0
Park-Unfav,DNGOJoint,43,11.0,0.0
Park-Unfav,DNGOJoint,43,11.5,0.0
Park-Unfav,DNGOJoint,43,12.5,0.0
Park-Unfav,DNGOJoint,43,13.0,0.0
Park-Unfav,DNGOJoint,43,13.5,0.0
Park-Unfav,DNGOJoint,43,14.5,0.0
Park-Unfav,DNGOJoint,43,15.0,0.0
Park-Unfav,DNGOJoint,43,15.5,0.0
Park-Unfav,DNGOJoint,43,16.5,0.0
Park-Unfav,DNGOJoint,43,17.0,0.0
Park-Unfav,DNGOJoint,43,17.5,0.0
Park-Unfav,DNGOJoint,43,18.5,0.0
Park-Unfav,DNGOJoint,43,19.0,0.0
Park-Unfav,DNGOJoint,43,19.5,0.0
Park-Unfav,DNGOJoint,43,20.5,0.0
Park-Unfav,DNGOJoint,43,21.0,0.0
Park-Unfav,DNGOJoint,43,21.5,0.0
Park-Unfav,DNGOJoint,43,22.5,0.0
Park-Unfav,DNGOJoint,43,23.0,0.0
Park-Unfav,DNGOJoint,43,23.5,0.0
Park-Unfav,DNGOJoint,43,24.5,0.0
Park-Unfav,DNGOJoint,43,25.0,0.0
Park-Unfav,DNGOJoint,43,25.5,0.0
Park-Unfav,DNGOJoint,43,26.5,0.0
Park-Unfav,DNGOJoint,43,27.0,0.0
Park-Unfav,DNGOJoint,43,27.5,0.0
Park-Unfav,DNGOJoint,43,28.5,0.0
Park-Unfav,DNGOJoint,43,29.0,0.0
Park-Unfav,DNGOJoint,43,29.5,0.0
Park-Unfav,DNGOJoint,43,30.5,0.0
Park-Unfav,DNGOJoint,43,31.0,0.0
Park-Unfav,DNGOJoint,43,31.5,0.0
Park-Unfav,DNGOJoint,43,32.5,0.0
Park-Unfav,DNGOJoint,43,33.0,0.0
Park-Unfav,DNGOJoint,43,33.5,0.0
Park-Unfav,DNGOJoint,43,34.5,0.0
Park-Unfav,DNGOJoint,43,35.0,0.0
Park-Unfav,DNGOJoint,43,35.5,0.0
Park-Unfav,DNGOJoint,43,36.5,0.0
Park-Unfav,DNGOJoint,43,37.0,0.0
Park-Unfav,DNGOJoint,43,37.5,0.0
Park-Unfav,DNGOJoint,43,38.5,0.0
Park-Unfav,DNGOJoint,43,39.0,0.0
Park-Unfav,DNGOJoint,43,39.5,0.0
Park-Unfav,DNGOJoint,43,40.5,0.0
Park-Unfav,DNGOJoint,43,41.0,0.0
Park-Unfav,DNGOJoint,43,41.5,0.0
Park-Unfav,DNGOJoint,43,42.5,0.0
Park-Unfav,DNGOJoint,43,43.0,0.0
Park-Unfav,DNGOJoint,43,43.5,0.0
Park-Unfav,DNGOJoint,43,44.5,0.0
Park-Unfav,DNGOJoint,43,45.0,0.0
Park-Unfav,DNGOJoint,43,45.5,0.0
Park-Unfav,DNGOJoint,43,46.5,0.0
Park-Unfav,DNGOJoint,43,47.0,0.0
Park-Unfav,DNGOJoint,43,47.5,0.0
Park-Unfav,DNGOJoint,43,48.5,0.0
Park-Unfav,DNGOJoint,43,49.0,0.0
Park-Unfav,DNGOJoint,43,49.5,0.0
Park-Unfav,DNGOJoint,43,50.0,0.0
Park-Unfav,DNGOJoint,44,4.5,8.15489540382843
Park-Unfav,DNGOJoint,44,5.0,8.15489540382843
Park-Unfav,DNGOJoint,44,5.5,8.15489540382843
Park-Unfav,DNGOJoint,44,6.5,2.7183318012759767
Park-Unfav,DNGOJoint,44,7.0,2.7183318012759767
Park-Unfav,DNGOJoint,44,7.5,2.7183318012759767
Park-Unfav,DNGOJoint,44,8.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,9.0,4.999999975e-09
Park-Unfav,DNGOJoint,44,9.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,10.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,11.0,4.999999975e-09
Park-Unfav,DNGOJoint,44,11.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,12.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,13.0,4.999999975e-09
Park-Unfav,DNGOJoint,44,13.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,14.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,15.0,4.999999975e-09
Park-Unfav,DNGOJoint,44,15.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,16.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,17.0,4.999999975e-09
Park-Unfav,DNGOJoint,44,17.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,18.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,19.0,4.999999975e-09
Park-Unfav,DNGOJoint,44,19.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,20.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,21.0,4.999999975e-09
Park-Unfav,DNGOJoint,44,21.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,22.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,23.0,4.999999975e-09
Park-Unfav,DNGOJoint,44,23.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,24.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,25.0,4.999999975e-09
Park-Unfav,DNGOJoint,44,25.5,4.999999975e-09
Park-Unfav,DNGOJoint,44,26.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,44,27.0,4.082482884226228e-09
Park-Unfav,DNGOJoint,44,27.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,44,28.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,44,29.0,4.082482884226228e-09
Park-Unfav,DNGOJoint,44,29.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,44,30.5,2.8867513315143767e-09
Park-Unfav,DNGOJoint,44,31.0,2.8867513315143767e-09
Park-Unfav,DNGOJoint,44,31.5,2.8867513315143767e-09
Park-Unfav,DNGOJoint,44,32.5,0.0
Park-Unfav,DNGOJoint,44,33.0,0.0
Park-Unfav,DNGOJoint,44,33.5,0.0
Park-Unfav,DNGOJoint,44,34.5,0.0
Park-Unfav,DNGOJoint,44,35.0,0.0
Park-Unfav,DNGOJoint,44,35.5,0.0
Park-Unfav,DNGOJoint,44,36.5,0.0
Park-Unfav,DNGOJoint,44,37.0,0.0
Park-Unfav,DNGOJoint,44,37.5,0.0
Park-Unfav,DNGOJoint,44,38.5,0.0
