benchmark,model,seed,budget,regret
Polarizability,DNGOGradient,42,3.336,0.4635549872122763
Polarizability,DNGOGradient,42,3.503,0.4635549872122763
Polarizability,DNGOGradient,42,3.67,0.4635549872122763
Polarizability,DNGOGradient,42,3.837,0.4635549872122763
Polarizability,DNGOGradient,42,4.004,0.4635549872122763
Polarizability,DNGOGradient,42,4.171,0.4635549872122763
Polarizability,DNGOGradient,42,5.171,0.1275575447570333
Polarizability,DNGOGradient,42,5.338,0.1275575447570333
Polarizability,DNGOGradient,42,5.505,0.1275575447570333
Polarizability,DNGOGradient,42,5.672,0.1275575447570333
Polarizability,DNGOGradient,42,5.839,0.1275575447570333
Polarizability,DNGOGradient,42,6.006,0.1275575447570333
Polarizability,DNGOGradient,42,7.006,0.0
Polarizability,DNGOGradient,42,7.173,0.0
Polarizability,DNGOGradient,42,7.34,0.0
Polarizability,DNGOGradient,42,7.507,0.0
Polarizability,DNGOGradient,42,7.674,0.0
Polarizability,DNGOGradient,42,7.841,0.0
Polarizability,DNGOGradient,42,8.841,0.0
Polarizability,DNGOGradient,42,9.008,0.0
Polarizability,DNGOGradient,42,9.175,0.0
Polarizability,DNGOGradient,42,9.342,0.0
Polarizability,DNGOGradient,42,9.509,0.0
Polarizability,DNGOGradient,42,9.676,0.0
Polarizability,DNGOGradient,42,10.676,0.0
Polarizability,DNGOGradient,42,10.843,0.0
Polarizability,DNGOGradient,42,11.01,0.0
Polarizability,DNGOGradient,42,11.177,0.0
Polarizability,DNGOGradient,42,11.344,0.0
Polarizability,DNGOGradient,42,11.511,0.0
Polarizability,DNGOGradient,42,12.511,0.0
Polarizability,DNGOGradient,42,12.678,0.0
Polarizability,DNGOGradient,42,12.845,0.0
Polarizability,DNGOGradient,42,13.012,0.0
Polarizability,DNGOGradient,42,13.179,0.0
Polarizability,DNGOGradient,42,13.346,0.0
Polarizability,DNGOGradient,42,14.346,0.0
Polarizability,DNGOGradient,42,14.513,0.0
Polarizability,DNGOGradient,42,14.68,0.0
Polarizability,DNGOGradient,42,14.847,0.0
Polarizability,DNGOGradient,42,15.014,0.0
Polarizability,DNGOGradient,42,15.181,0.0
Polarizability,DNGOGradient,42,16.181,0.0
Polarizability,DNGOGradient,42,16.348,0.0
Polarizability,DNGOGradient,42,16.515,0.0
Polarizability,DNGOGradient,42,16.682,0.0
Polarizability,DNGOGradient,42,16.849,0.0
Polarizability,DNGOGradient,42,17.016,0.0
Polarizability,DNGOGradient,42,18.016,0.0
Polarizability,DNGOGradient,42,18.183,0.0
Polarizability,DNGOGradient,42,18.35,0.0
Polarizability,DNGOGradient,42,18.517,0.0
Polarizability,DNGOGradient,42,18.684,0.0
Polarizability,DNGOGradient,42,18.851,0.0
Polarizability,DNGOGradient,42,19.851,0.0
Polarizability,DNGOGradient,42,20.018,0.0
Polarizability,DNGOGradient,42,20.185,0.0
Polarizability,DNGOGradient,42,20.352,0.0
Polarizability,DNGOGradient,42,20.519,0.0
Polarizability,DNGOGradient,42,20.686,0.0
Polarizability,DNGOGradient,42,21.686,0.0
Polarizability,DNGOGradient,42,21.853,0.0
Polarizability,DNGOGradient,42,22.02,0.0
Polarizability,DNGOGradient,42,22.187,0.0
Polarizability,DNGOGradient,42,22.354,0.0
Polarizability,DNGOGradient,42,22.521,0.0
Polarizability,DNGOGradient,42,23.521,0.0
Polarizability,DNGOGradient,42,23.688,0.0
Polarizability,DNGOGradient,42,23.855,0.0
Polarizability,DNGOGradient,42,24.022,0.0
Polarizability,DNGOGradient,42,24.189,0.0
Polarizability,DNGOGradient,42,24.356,0.0
Polarizability,DNGOGradient,42,25.356,0.0
Polarizability,DNGOGradient,42,25.523,0.0
Polarizability,DNGOGradient,42,25.69,0.0
Polarizability,DNGOGradient,42,25.857,0.0
Polarizability,DNGOGradient,42,26.024,0.0
Polarizability,DNGOGradient,42,26.191,0.0
Polarizability,DNGOGradient,42,27.191,0.0
Polarizability,DNGOGradient,42,27.358,0.0
Polarizability,DNGOGradient,42,27.525,0.0
Polarizability,DNGOGradient,42,27.692,0.0
