benchmark,model,seed,final_regret,n_hf,n_lf,best_y,elapsed_sec,lf_rmse,lf_nll,lf_ece,lf_sharpness,hf_rmse,n_held
HOPV15,Domain Adaptation (MMD),50,0.0,15,149,-10.2,165.076,1.7345202678865117,2.1089408632122244,0.13157894736842107,2.6527737183656703,2.3850127378108263,76
HOPV15,Soft Parameter Sharing,43,3.2799999999999994,15,149,-6.92,109.467,1.852404800168897,2.0932603814011053,0.06710526315789475,2.3921021326624783,4.215300255705429,76
HOPV15,Domain Adaptation (MMD),49,0.0,15,149,-10.2,168.401,1.6382112582371589,2.0763249104669166,0.14078947368421055,2.6091575291626397,2.6920235146293683,76
HOPV15,Domain Adaptation (MMD),51,1.5999999999999996,15,149,-8.6,154.772,1.8188912153215564,2.1237420303299555,0.12105263157894741,2.6255253879120453,2.643819488116176,76
HOPV15,Soft Parameter Sharing,44,1.5999999999999996,15,149,-8.6,109.37,1.7752531274750079,2.0994496251277175,0.10605263157894737,2.543473351271501,4.781985421104739,76
HOPV15,Soft Parameter Sharing,45,1.5999999999999996,15,149,-8.6,107.658,1.7363076943308804,2.0779686165616877,0.09342105263157897,2.509635816471272,5.272867493619621,76
HOPV15,Soft Parameter Sharing,46,1.5999999999999996,15,149,-8.6,105.928,1.8633150935201024,2.1149567223278605,0.10394736842105265,2.4993430159211227,5.025772844042044,76
HOPV15,Soft Parameter Sharing,48,0.0,15,149,-10.2,105.578,1.6318875509089796,2.0601507240101453,0.11394736842105264,2.548838769199016,5.776724022417676,76
HOPV15,Soft Parameter Sharing,47,3.2799999999999994,15,149,-6.92,112.9,1.7810354019983048,2.1014455495451503,0.09552631578947371,2.559076533919922,3.888697412739539,76
HOPV15,Soft Parameter Sharing,49,1.5999999999999996,15,149,-8.6,109.049,1.9094600146512357,2.1106773201008577,0.08815789473684213,2.3965444417387367,5.2957123461015705,76
HOPV15,Pseudo-Labeling,43,5.499999999999999,15,149,-4.7,90.471,1.764509498490969,2.0832443178576385,0.09815789473684214,2.497799219027201,2.342905947864684,76
HOPV15,Pseudo-Labeling,42,2.6999999999999993,15,149,-7.5,97.694,1.63866862286372,2.074689811031804,0.1342105263157895,2.6064143287393637,2.1963711925036757,76
HOPV15,Soft Parameter Sharing,50,1.5999999999999996,15,149,-8.6,110.188,1.773777301116403,2.0922465797815746,0.11447368421052632,2.5251975157614535,3.998274252594904,76
HOPV15,Pseudo-Labeling,44,0.0,15,149,-10.2,94.142,1.7795174005417107,2.1270855220343883,0.1060526315789474,2.6764374179883967,2.7075074655134133,76
HOPV15,Soft Parameter Sharing,51,1.5999999999999996,15,149,-8.6,108.858,1.7961425440484697,2.1080918445415726,0.09078947368421056,2.5664260426400403,4.665878731797054,76
HOPV15,Pseudo-Labeling,45,0.0,15,149,-10.2,94.453,1.623512001003063,2.0734722542224393,0.15342105263157896,2.6161805461242746,2.285189995812064,76
HOPV15,Pseudo-Labeling,50,0.0,15,149,-10.2,77.488,1.6630736038840954,2.090008112445487,0.1486842105263158,2.6379966422150183,2.245519490861224,76
