benchmark,model,seed,final_regret,n_hf,n_lf,best_y,elapsed_sec,calib_budget,lf_rmse,lf_nll,lf_ece,lf_sharpness,hf_rmse,n_held
HOPV15,NARGP,48,5.459999999999999,15,149,-4.74,924.642,29.9,1.955750150942998,2.3341164089441166,0.048157894736842094,1.5074832363892683,2.9831030885670486,76
HOPV15,NARGP,51,2.999999999999999,15,149,-7.2,890.156,29.9,1.994434931206109,2.865773431914684,0.08815789473684209,1.425216362954408,2.1662188873192343,76
HOPV15,NARGP,50,3.789999999999999,15,149,-6.41,1390.702,29.9,2.0165767771039103,3.297557017210713,0.13210526315789473,1.3292788455392894,2.2264651353636946,76
HOPV15,DKL Multi-Fidelity,42,1.5999999999999996,15,149,-8.6,1841.602,29.9,2.419960213921389,22.21805126940985,0.40394736842105256,0.37750691175460815,2.6951382349509756,76
HOPV15,DKL Multi-Fidelity,43,3.2799999999999994,15,149,-6.92,1868.353,29.9,1.9592009929480594,14.444132386137014,0.35526315789473684,0.36984026432037354,2.380593414755545,76
HOPV15,DKL Multi-Fidelity,44,0.0,15,149,-10.2,1890.534,29.9,1.991033121694946,22.107933531836217,0.4052631578947368,0.3075801730155945,2.9274645627035096,76
HOPV15,DKL Multi-Fidelity,45,3.5999999999999996,15,149,-6.6,1893.906,29.9,2.005389975663594,6.291017961737547,0.3078947368421052,0.604453980922699,2.6788643623763204,76
HOPV15,DKL Multi-Fidelity,46,1.5999999999999996,15,149,-8.6,1916.05,29.9,2.2480700091912893,15.219555575620108,0.3789473684210526,0.41134023666381836,2.5424784115573265,76
HOPV15,DKL Multi-Fidelity,47,2.3899999999999997,15,149,-7.81,1930.352,29.9,2.127635682353066,14.897943331978983,0.3447368421052631,0.4090039134025574,2.5844135898690714,76
HOPV15,DKL Multi-Fidelity,48,4.1499999999999995,15,149,-6.05,1935.386,29.9,1.9191087372827622,12.870591389109563,0.37763157894736843,0.3767290413379669,3.770032806398232,76
HOPV15,DKL Multi-Fidelity,49,0.0,15,149,-10.2,1936.903,29.9,2.1887807494340734,26.37347140978845,0.3802631578947368,0.3297559320926666,2.8050663440464385,76
HOPV15,DKL Multi-Fidelity,50,2.6999999999999993,15,149,-7.5,1937.081,29.9,2.0871224870258116,17.409826680716673,0.38815789473684215,0.3371964693069458,2.7005015695878187,76
HOPV15,DKL Multi-Fidelity,51,2.8999999999999995,15,149,-7.3,1936.996,29.9,2.124303705555546,16.17552542405445,0.3855263157894736,0.36433088779449463,3.3266232502410835,76
Matbench-Gap,NARGP,42,0.5800000000000001,10,199,0.5800000000000001,1120.037,19.95,0.5757491897537566,0.9371654560282333,0.18165073295092418,0.6132616061477892,0.7868403478566776,3138
Matbench-Gap,NARGP,43,0.1500000000000001,10,199,0.1500000000000001,1274.199,19.95,0.571641970319906,0.8822517341181829,0.13585086042065014,0.528228674967064,0.8092786941653161,3138
HOPV15,Sparse MFGP,42,3.5299999999999994,15,149,-6.67,3172.314,29.9,1.9991687268859528,2.2067516845201416,0.07526315789473684,1.4686435461044312,2.4611981716471902,76
HOPV15,Sparse MFGP,43,3.5999999999999996,15,149,-6.6,3084.841,29.9,1.8711598464559764,2.1323497950990427,0.06131578947368419,1.436611294746399,2.9235699434657754,76
